node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,74.74,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,98.0,86.0,89.82,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,20.86,162.95,6,34.67,270.83
03:00,98.0,98.0,98.93,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,100.0,1,118,121.24,947.17,6,0.0,0.0
04:00,100.0,100.0,95.41,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,128.28,1002.17,6,0.0,0.0
05:00,100.0,80.0,85.8,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,100.0,1,118,132.49,1035.09,6,0.0,0.0
06:00,100.0,66.0,96.47,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,100.0,1,118,62.38,487.35,6,0.0,0.0
07:00,100.0,77.0,90.87,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,30.32,236.89,5,26.2,204.69
08:00,98.0,99.0,98.99,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,74.85,584.76,5,0.0,0.0
09:00,100.0,89.0,89.07,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,93.95,733.98,5,0.0,0.0
10:00,100.0,64.0,95.42,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,60.3,471.07,5,0.0,0.0
11:00,99.0,73.0,82.5,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,75.75,591.78,5,2.2,17.19
12:00,94.0,95.0,92.85,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,75.91,593.02,5,0.0,0.0
13:00,96.0,96.0,97.75,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,134.83,1053.36,5,0.0,0.0
14:00,98.0,98.0,89.21,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,93.84,733.12,5,0.0,0.0
15:00,98.0,98.0,95.66,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,93.24,728.4,5,0.0,0.0
