mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359555725,135657113,5904900,9785524,7345739,112620950,0.308236,0.966203,0.14393,1.418369,0.422,4.04
Sky_10,3359552601,118158369,7286360,7083728,2522738,101265543,0.380348,0.541805,0.129417,1.05157,0.313,3.52
Sky_11,3359568960,137842369,18555444,6304422,3728480,109254023,0.968594,0.565856,0.139627,1.674076,0.498,4.1
Sky_12,3359561236,120751143,9847192,5669529,2097408,103137014,0.514023,0.438055,0.131809,1.083888,0.323,3.59
Sky_13,3359572478,120439146,11360822,4248995,1937337,102891992,0.593035,0.348909,0.131496,1.07344,0.32,3.58
Sky_14,3359552345,124321873,9970784,7700443,3365524,103285122,0.520475,0.624121,0.131998,1.276594,0.38,3.7
Sky_15,3359574282,119825195,10824336,4741019,1634585,102625255,0.56503,0.359584,0.131155,1.055769,0.314,3.57
Sky_2,3359554742,124872554,9983624,7432511,3802517,103653902,0.521145,0.633656,0.13247,1.28727,0.383,3.72
Sky_3,3359564655,117244114,10373360,3884367,1221444,101764943,0.541489,0.287968,0.130056,0.959513,0.286,3.49
Sky_4,3359566902,121073073,10108534,5919344,2207737,102837458,0.527665,0.458367,0.131426,1.117459,0.333,3.6
Sky_5,3359572608,135287729,15935631,7528088,3962638,107861372,0.83184,0.648077,0.137847,1.617764,0.482,4.03
Sky_6,3359576318,123142470,11092200,5632999,2665070,103752201,0.579013,0.468011,0.132595,1.179619,0.351,3.67
Sky_7,3359581409,116766847,5764244,7494299,3503633,100004671,0.300894,0.620283,0.127806,1.048983,0.312,3.48
Sky_8,3359577250,119509606,10605743,4823171,1816179,102264513,0.55362,0.374459,0.130694,1.058773,0.315,3.56
Sky_9,3359566343,113625150,5908764,5305152,2735874,99675360,0.308437,0.453514,0.127385,0.889336,0.265,3.38
