node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,68.87,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,88.0,88.0,89.94,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,0.71,5.58,6,74.17,579.43
03:00,97.0,97.0,97.37,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,29.85,233.19,6,28.67,223.96
04:00,98.0,66.0,93.5,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,8.29,64.73,6,43.0,335.94
05:00,99.0,79.0,79.91,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,37.78,295.17,6,12.0,93.75
06:00,99.0,64.0,95.14,119,116,119,119,97.48,97.48,97.48,1,6,6,6,6,100.0,100.0,100.0,100.0,1,116,23.37,182.58,6,18.17,141.93
07:00,100.0,88.0,90.23,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,70.75,552.7,5,0.0,0.0
08:00,98.0,98.0,98.59,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,1.85,14.44,5,49.8,389.06
09:00,100.0,67.0,88.02,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,11.68,91.26,5,33.0,257.81
10:00,100.0,99.0,96.04,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,73.87,577.07,5,0.0,0.0
11:00,99.0,78.0,82.69,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,32.03,250.2,5,26.0,203.12
12:00,100.0,60.0,93.77,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,0.0,0.0,5,73.2,571.88
13:00,98.0,97.0,96.48,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,0.08,0.66,5,87.4,682.81
14:00,97.0,87.0,87.98,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,0.34,2.65,5,83.6,653.12
15:00,99.0,99.0,98.45,119,117,119,119,98.32,98.32,98.32,1,5,5,5,5,100.0,100.0,100.0,100.0,1,117,11.05,86.34,5,40.2,314.06
