node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,72.1,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,
02:00,93.75,89.55,89.52,119.0,118.45,119.0,119.0,99.54,99.54,99.54,1.0,6.0,6.0,6.0,6.0,100.0,100.0,100.0,100.0,1.0,118.45,45.87,358.39,6.0,29.63,231.51
03:00,97.65,97.5,97.91,119.0,118.4,119.0,119.0,99.5,99.5,99.5,1.0,6.0,6.0,6.0,6.0,100.0,100.0,100.0,100.0,1.0,118.4,57.25,447.28,6.0,25.86,202.02
04:00,99.4,77.95,94.97,119.0,118.5,119.0,119.0,99.58,99.58,99.58,1.0,6.0,6.0,6.0,6.0,100.0,100.0,100.0,100.0,1.0,118.5,53.71,419.6,6.0,26.57,207.55
05:00,97.9,80.95,83.6,119.0,118.75,119.0,119.0,99.79,99.79,99.79,1.0,6.0,6.0,6.0,6.0,100.0,100.0,100.0,100.0,1.0,118.75,56.24,439.35,6.0,29.02,226.69
06:00,99.0,71.9,95.19,119.0,118.35,119.0,119.0,99.45,99.45,99.45,1.0,6.0,6.0,6.0,6.0,100.0,100.0,100.0,100.0,1.0,118.35,46.38,362.35,6.0,19.29,150.72
07:00,99.85,77.95,88.07,119.0,118.35,119.0,119.0,99.45,99.45,99.45,1.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,1.0,118.35,45.91,358.71,5.0,20.86,162.97
08:00,97.75,97.2,97.84,119.0,118.45,119.0,119.0,99.54,99.54,99.54,1.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,1.0,118.45,29.83,233.02,5.0,48.63,379.92
09:00,99.9,76.1,88.14,119.0,118.45,119.0,119.0,99.54,99.54,99.54,1.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,1.0,118.45,48.29,377.28,5.0,34.78,271.72
10:00,98.8,75.0,95.11,119.0,118.3,119.0,119.0,99.41,99.41,99.41,1.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,1.0,118.3,27.63,215.86,5.0,38.56,301.25
11:00,99.45,79.2,83.67,119.0,118.4,119.0,119.0,99.5,99.5,99.5,1.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,1.0,118.4,47.38,370.19,5.0,35.15,274.61
12:00,98.75,77.7,94.8,119.0,118.35,119.0,119.0,99.45,99.45,99.45,1.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,1.0,118.35,53.24,415.94,5.0,19.83,154.92
13:00,97.8,97.8,97.98,119.0,118.15,119.0,119.0,99.29,99.29,99.29,1.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,1.0,118.15,42.31,330.54,5.0,36.75,287.11
14:00,96.6,93.3,89.75,119.0,118.2,119.0,119.0,99.33,99.33,99.33,1.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,1.0,118.2,38.41,300.06,5.0,33.68,263.13
15:00,98.0,98.2,98.14,119.0,118.25,119.0,119.0,99.37,99.37,99.37,1.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,1.0,118.25,45.41,354.77,5.0,37.99,296.8
AVG,98.18571428571427,85.02142857142859,91.11933333333334,111.06666666666666,110.49000000000001,111.06666666666666,111.06666666666666,99.48142857142855,99.48142857142855,99.48142857142855,0.9333333333333333,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,0.9333333333333333,110.49000000000001,45.56142857142857,355.95285714285717,5.0,31.185714285714287,243.63714285714292
