node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,73.99,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,85.0,85.0,89.47,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,1.11,8.67,6,67.33,526.04
03:00,98.0,98.0,97.85,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,22.4,175.03,6,39.5,308.59
04:00,100.0,68.0,95.82,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,55.3,432.05,6,0.5,3.91
05:00,99.0,76.0,84.05,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,0.92,7.22,6,81.83,639.32
06:00,99.0,68.0,94.27,119,117,119,119,98.32,98.32,98.32,1,6,6,6,6,100.0,100.0,100.0,100.0,1,117,41.03,320.51,6,3.5,27.34
07:00,99.0,79.0,86.48,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,55.82,436.11,5,1.6,12.5
08:00,96.0,99.0,99.02,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,0.0,0.0,5,114.4,893.75
09:00,100.0,74.0,88.42,119,117,119,119,98.32,98.32,98.32,1,5,5,5,5,100.0,100.0,100.0,100.0,1,117,0.29,2.27,5,60.0,468.75
10:00,100.0,97.0,96.09,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,0.84,6.55,5,54.4,425.0
11:00,100.0,74.0,85.77,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,56.21,439.14,5,0.0,0.0
12:00,89.0,86.0,94.49,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,55.99,437.43,5,2.4,18.75
13:00,95.0,98.0,97.0,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,0.95,7.42,5,81.6,637.5
14:00,86.0,98.0,91.08,119,117,119,119,98.32,98.32,98.32,1,5,5,5,5,100.0,100.0,100.0,100.0,1,117,79.89,624.13,5,11.8,92.19
15:00,97.0,97.0,97.95,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,0.69,5.43,5,78.4,612.5
