mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359668141,136005132,6049152,9616303,7652955,112686722,0.315766,0.973986,0.144014,1.433766,0.427,4.05
Sky_10,3359691205,124866756,11431531,6786269,2815814,103833142,0.596726,0.541557,0.132699,1.270982,0.378,3.72
Sky_11,3359666517,139624264,17620341,8294473,4510168,109199282,0.919782,0.722182,0.139557,1.78152,0.53,4.16
Sky_12,3359682814,121335550,10318556,5865667,2282712,102868615,0.538629,0.459569,0.131466,1.129663,0.336,3.61
Sky_13,3359677959,118803460,10715040,4261861,1512510,102314049,0.559325,0.325675,0.130757,1.015757,0.302,3.54
Sky_14,3359684546,124820605,10678443,6939762,3339301,103863099,0.557415,0.579739,0.132737,1.269891,0.378,3.72
Sky_15,3359673913,117438378,10714689,3247343,1351799,102124547,0.559307,0.259392,0.130515,0.949214,0.283,3.5
Sky_2,3359685567,124505440,10294743,7269866,3809369,103131462,0.537386,0.624869,0.131802,1.294056,0.385,3.71
Sky_3,3359688617,121239976,10945640,5364058,2172708,102757570,0.571362,0.425074,0.131324,1.12776,0.336,3.61
Sky_4,3359684488,123284034,11435898,5997940,2324812,103525384,0.596954,0.469403,0.132305,1.198663,0.357,3.67
Sky_5,3359686035,134478628,14304598,8224470,4722162,107227398,0.7467,0.73019,0.137037,1.613927,0.48,4.0
Sky_6,3359687859,128727998,14497494,5728429,2654814,105847261,0.756769,0.472815,0.135273,1.364857,0.406,3.83
Sky_7,3359682706,115001263,6099133,5842462,3290148,99769520,0.318375,0.515079,0.127505,0.960959,0.286,3.42
Sky_8,3359663471,120448487,11077264,4985277,1753447,102632499,0.578233,0.380064,0.131164,1.089462,0.324,3.59
Sky_9,3359681866,115814570,6116432,6282123,3327132,100088883,0.319278,0.541962,0.127914,0.989153,0.294,3.45
