node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,68.95,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,98.0,98.0,88.09,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,0.69,5.38,6,91.5,714.84
03:00,97.0,97.0,98.51,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,100.0,1,118,1.81,14.1,6,56.67,442.71
04:00,100.0,98.0,95.11,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,100.0,1,118,38.31,299.32,6,3.67,28.65
05:00,99.0,78.0,82.11,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,100.0,1,118,47.33,369.77,6,2.83,22.14
06:00,100.0,68.0,94.47,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,0.96,7.48,6,84.83,662.76
07:00,100.0,86.0,86.43,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,26.87,209.95,5,13.6,106.25
08:00,96.0,97.0,96.91,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,2.17,16.94,5,54.8,428.12
09:00,100.0,73.0,89.7,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,0.08,0.66,5,68.2,532.81
10:00,100.0,59.0,95.6,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,0.17,1.31,5,88.2,689.06
11:00,99.0,85.0,81.44,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,0.35,2.71,5,79.8,623.44
12:00,100.0,66.0,94.95,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,0.0,0.0,5,90.8,709.38
13:00,94.0,94.0,98.14,119,116,119,119,97.48,97.48,97.48,1,5,5,5,5,100.0,100.0,100.0,100.0,1,116,1.34,10.44,5,72.6,567.19
14:00,86.0,95.0,88.88,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,1.5,11.75,5,61.0,476.56
15:00,96.0,96.0,97.49,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,0.0,0.0,5,117.4,917.19
