mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359685167,135698074,6093219,9683062,7711909,112209884,0.318066,0.981076,0.143404,1.442547,0.429,4.04
Sky_10,3359672007,120486099,9528670,5874982,2436297,102646150,0.497397,0.468756,0.131182,1.097334,0.327,3.59
Sky_11,3359687772,138067752,16623671,7588319,4805840,109049922,0.867756,0.699031,0.139366,1.706152,0.508,4.11
Sky_12,3359693088,121936307,11691713,4794038,1985832,103464724,0.610307,0.382385,0.132228,1.12492,0.335,3.63
Sky_13,3359688882,120036378,11096208,3226706,1990934,103722530,0.579222,0.294275,0.132557,1.006054,0.299,3.57
Sky_14,3359680640,126849469,11167741,7789030,3627003,104265695,0.582956,0.643864,0.133252,1.360072,0.405,3.78
Sky_15,3359677542,120985011,10749748,5404261,2189462,102641540,0.561137,0.428286,0.131176,1.120599,0.334,3.6
Sky_2,3359673507,122946029,10251293,6936062,2954180,102804494,0.535117,0.55781,0.131384,1.224311,0.364,3.66
Sky_3,3359699108,119796439,11121895,4240319,1831834,102602391,0.580563,0.342469,0.131126,1.054158,0.314,3.57
Sky_4,3359697613,119477790,9899844,5159380,1990293,102428273,0.516772,0.403242,0.130903,1.050917,0.313,3.56
Sky_5,3359688322,138750069,17812217,7120057,4448348,109369447,0.929798,0.652458,0.139774,1.72203,0.513,4.13
Sky_6,3359694660,117332440,8893491,4648880,2133532,101656537,0.46424,0.382528,0.129917,0.976685,0.291,3.49
Sky_7,3359676216,117737838,6270317,7423780,3493471,100550270,0.327311,0.615733,0.128503,1.071547,0.319,3.5
Sky_8,3359688151,121621662,11352622,3834344,2051458,104383238,0.592607,0.331959,0.133402,1.057968,0.315,3.62
Sky_9,3359674767,118092676,6331086,7346309,3762613,100652668,0.330483,0.626543,0.128634,1.08566,0.323,3.52
