mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359557657,136609129,6044987,9906220,8593722,112064200,0.315548,1.043397,0.143218,1.502163,0.447,4.07
Sky_10,3359548371,125657951,13066392,6035881,2129127,104426551,0.682066,0.460506,0.133457,1.276029,0.38,3.74
Sky_11,3359558768,136345917,15185671,8182713,5230659,107746874,0.792692,0.756514,0.137701,1.686907,0.502,4.06
Sky_12,3359572768,129878951,16030769,5421864,2210467,106215851,0.836806,0.430463,0.135744,1.403013,0.418,3.87
Sky_13,3359568306,118109217,10371915,4011082,1624277,102101943,0.541414,0.317834,0.130486,0.989734,0.295,3.52
Sky_14,3359549697,126116664,10536653,7912384,3869242,103798385,0.550013,0.664484,0.132654,1.347151,0.401,3.75
Sky_15,3359547919,120015026,10285265,5391703,1888190,102449868,0.536891,0.410586,0.130931,1.078408,0.321,3.57
Sky_2,3359558838,125971585,10434847,7807074,4191936,103537728,0.544699,0.676744,0.132321,1.353764,0.403,3.75
Sky_3,3359576404,119046229,10640696,4581375,1723337,102100821,0.555444,0.355586,0.130485,1.041515,0.31,3.54
Sky_4,3359564933,126460001,14487093,4529919,2056753,105386236,0.756226,0.371488,0.134684,1.262398,0.376,3.76
Sky_5,3359559801,134022325,13810480,7969540,5347545,106894760,0.720907,0.751084,0.136612,1.608602,0.479,3.99
Sky_6,3359568026,123029971,12601444,4415222,2012845,104000460,0.657795,0.362543,0.132913,1.153251,0.343,3.66
Sky_7,3359559825,116669716,6020907,5442328,4994991,100211490,0.314291,0.588665,0.12807,1.031026,0.307,3.47
Sky_8,3359555586,122371770,10818326,6142561,2343275,103067608,0.564717,0.478601,0.13172,1.175038,0.35,3.64
Sky_9,3359575400,116039688,5766116,6735582,3600161,99937829,0.300991,0.582936,0.127721,1.011648,0.301,3.45
