mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700158,136833937,5895283,9942655,7514508,113481491,0.307734,0.984584,0.145029,1.437347,0.428,4.07
Sky_10,3359685855,122654071,10437337,6531359,2422328,103263047,0.544829,0.504988,0.13197,1.181787,0.352,3.65
Sky_11,3359688505,138580645,16876035,8103462,4300845,109300303,0.880929,0.699603,0.139686,1.720218,0.512,4.12
Sky_12,3359700849,123537814,11198663,5884767,2607850,103846534,0.58457,0.478984,0.132716,1.19627,0.356,3.68
Sky_13,3359696840,120747927,10623727,5446586,1905663,102771951,0.554559,0.414667,0.131343,1.100568,0.328,3.59
Sky_14,3359714238,124327367,10459523,6898943,3425681,103543220,0.545987,0.582309,0.132328,1.260624,0.375,3.7
Sky_15,3359708580,117494377,10382253,3743424,1340252,102028448,0.541954,0.286719,0.130392,0.959065,0.285,3.5
Sky_2,3359704177,121867384,10922887,5087014,3272904,102584579,0.570175,0.471499,0.131103,1.172777,0.349,3.63
Sky_3,3359697610,121133250,10475109,5873385,2161132,102623624,0.546801,0.453147,0.131153,1.1311,0.337,3.61
Sky_4,3359692444,121489688,9616611,6463287,2583181,102826609,0.501987,0.510221,0.131412,1.14362,0.34,3.62
Sky_5,3359711791,135360571,16372617,7075151,4018749,107894054,0.854651,0.625696,0.137889,1.618235,0.482,4.03
Sky_6,3359696801,126051103,12412380,6580274,2527371,104531078,0.647926,0.513671,0.133591,1.295188,0.386,3.75
Sky_7,3359685009,116235333,6350761,6491923,3078834,100313815,0.33151,0.539791,0.128201,0.999501,0.297,3.46
Sky_8,3359696266,120625749,10921917,5176817,1982257,102544758,0.570124,0.403772,0.131052,1.104948,0.329,3.59
Sky_9,3359691768,118825580,6086903,8341048,3796218,100601411,0.317736,0.684542,0.128569,1.130847,0.337,3.54
