mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359650673,138411181,6008637,9968102,7963584,114470858,0.313651,1.011347,0.146294,1.471292,0.438,4.12
Sky_10,3359657107,119226024,9418222,5020514,2358149,102429139,0.491631,0.416157,0.130904,1.038692,0.309,3.55
Sky_11,3359657109,136138430,17503096,6433428,3570601,108631305,0.913662,0.564227,0.138831,1.61672,0.481,4.05
Sky_12,3359646105,128339065,13401731,6596213,2944088,105397033,0.69957,0.538073,0.134697,1.372341,0.408,3.82
Sky_13,3359641349,119172064,10269335,5145330,1701927,102055472,0.536059,0.386185,0.130427,1.052671,0.313,3.55
Sky_14,3359644998,124998071,9738609,7819170,3935252,103505040,0.508355,0.662949,0.132279,1.303584,0.388,3.72
Sky_15,3359648116,120979991,9779628,6482278,2342723,102375362,0.510497,0.49773,0.130836,1.139062,0.339,3.6
Sky_2,3359644688,124946163,10358969,7580869,3490059,103516266,0.540738,0.6244,0.132294,1.297432,0.386,3.72
Sky_3,3359654728,119595361,10842270,3777513,1780402,103195176,0.565966,0.313466,0.131883,1.011316,0.301,3.56
Sky_4,3359649490,122618390,9453539,7351826,2876233,102936792,0.493475,0.576863,0.131553,1.20189,0.358,3.65
Sky_5,3359656453,138365346,18222779,6549992,3611215,109981360,0.951229,0.573092,0.140556,1.664877,0.496,4.12
Sky_6,3359632715,115791748,7651737,4889832,2136073,101114106,0.399421,0.396261,0.129224,0.924906,0.275,3.45
Sky_7,3359654689,114488784,6094121,4321649,3601641,100471373,0.318113,0.446874,0.128402,0.893389,0.266,3.41
Sky_8,3359635116,119081892,10668836,4427303,1603313,102382440,0.556913,0.340127,0.130845,1.027885,0.306,3.54
Sky_9,3359634152,114714563,6108857,5768828,3128258,99708620,0.318882,0.501796,0.127428,0.948106,0.282,3.41
