mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359692295,137059053,5937643,10076099,8648155,112397156,0.309945,1.056048,0.143644,1.509636,0.449,4.08
Sky_10,3359684154,127718091,14339703,5640435,2279441,105458512,0.748532,0.446681,0.134776,1.329989,0.396,3.8
Sky_11,3359707664,137463144,16392297,8181450,4343888,108545509,0.855678,0.706429,0.138721,1.700828,0.506,4.09
Sky_12,3359713014,126925101,13731297,5860943,2340225,104992636,0.716774,0.462546,0.134181,1.3135,0.391,3.78
Sky_13,3359695080,120965898,10500106,4066251,2363751,104035790,0.548106,0.362652,0.132958,1.043715,0.311,3.6
Sky_14,3359712143,125245862,9978893,7757195,3883791,103625983,0.520898,0.656552,0.132434,1.309884,0.39,3.73
Sky_15,3359697761,117703145,9997006,3866682,1648487,102190970,0.521844,0.311056,0.1306,0.963499,0.287,3.5
Sky_2,3359694150,126214604,11175749,7110157,4091907,103836791,0.583374,0.631796,0.132703,1.347874,0.401,3.76
Sky_3,3359696282,121983880,11072052,4781390,2100698,104029740,0.577961,0.38815,0.13295,1.099061,0.327,3.63
Sky_4,3359688482,126257854,12006667,7409605,2587507,104254075,0.626748,0.563837,0.133237,1.323822,0.394,3.76
Sky_5,3359702314,140101041,19216550,7231904,3902767,109749820,1.003104,0.627995,0.14026,1.77136,0.527,4.17
Sky_6,3359699163,123271825,10717577,6166192,2540943,103847113,0.559458,0.491082,0.132717,1.183257,0.352,3.67
Sky_7,3359700662,113645311,5984238,5011684,3188622,99460767,0.312377,0.462497,0.127111,0.901985,0.268,3.38
Sky_8,3359711999,120469837,10747061,5249125,1955405,102518246,0.560997,0.406335,0.131018,1.09835,0.327,3.59
Sky_9,3359708030,116824543,6138567,7088499,3309387,100288090,0.320433,0.586441,0.128168,1.035042,0.308,3.48
