mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359601690,136962044,6008811,9717517,8176998,113058718,0.31366,1.009251,0.144489,1.4674,0.437,4.08
Sky_10,3359572769,122506410,9807948,6659709,2820813,103217940,0.511975,0.534701,0.131913,1.178589,0.351,3.65
Sky_11,3359581976,139931513,19099343,6847227,3969375,110015568,0.996986,0.610056,0.1406,1.747642,0.52,4.17
Sky_12,3359590806,121238123,10049261,6169535,2132523,102886804,0.524571,0.468236,0.131489,1.124297,0.335,3.61
Sky_13,3359586699,119974950,10753121,4608310,1822275,102791244,0.561313,0.362685,0.131367,1.055365,0.314,3.57
Sky_14,3359591871,124484455,10472724,7193006,3107927,103710798,0.546676,0.580973,0.132542,1.260191,0.375,3.71
Sky_15,3359601336,121883182,10452986,5086887,2346615,103996694,0.545646,0.41925,0.132908,1.097803,0.327,3.63
Sky_2,3359598305,125612045,10335988,7823818,4021684,103430555,0.539539,0.668086,0.132184,1.339809,0.399,3.74
Sky_3,3359584748,117885616,9754248,4382909,1794359,101954100,0.509172,0.348398,0.130297,0.987867,0.294,3.51
Sky_4,3359597042,123510623,11793992,5825945,2329236,103561450,0.615646,0.459952,0.132352,1.20795,0.36,3.68
Sky_5,3359578270,129129386,13259962,6422283,3756270,105690871,0.69217,0.57407,0.135073,1.401313,0.417,3.84
Sky_6,3359573944,129429683,15123091,5380022,2748488,106178082,0.789425,0.458448,0.135696,1.383569,0.412,3.85
Sky_7,3359582627,114168091,6133196,5613547,2652405,99768943,0.320153,0.4662,0.127505,0.913857,0.272,3.4
Sky_8,3359577870,115621447,9409720,3313994,1502542,101395191,0.491187,0.271653,0.129583,0.892423,0.266,3.44
Sky_9,3359592730,118402338,6086644,7576607,4178645,100560442,0.317723,0.662996,0.128516,1.109235,0.33,3.52
