mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359651089,136349308,6095326,9484260,7787623,112982099,0.318176,0.974134,0.144391,1.436701,0.428,4.06
Sky_10,3359652505,118325627,8278257,5359343,2576319,102111708,0.432125,0.447571,0.130499,1.010195,0.301,3.52
Sky_11,3359645198,140400738,18673399,7537599,4422546,109767194,0.974751,0.674552,0.140282,1.789586,0.533,4.18
Sky_12,3359632102,122690225,10860752,5853416,2202377,103773680,0.566931,0.454347,0.132623,1.153901,0.343,3.65
Sky_13,3359642696,121153482,10773304,5598047,2015776,102766355,0.562366,0.42942,0.131335,1.123121,0.334,3.61
Sky_14,3359637392,123848028,10709440,6697804,3109350,103331434,0.559033,0.553123,0.132058,1.244214,0.37,3.69
Sky_15,3359635441,120145051,10973196,4852543,1829360,102489952,0.572801,0.376859,0.130982,1.080642,0.322,3.58
Sky_2,3359647942,124673391,9549719,8031819,3809866,103281987,0.498495,0.667871,0.131994,1.298361,0.386,3.71
Sky_3,3359650201,121825446,10876551,5545604,2275493,103127798,0.567756,0.44111,0.131797,1.140663,0.34,3.63
Sky_4,3359634917,121972344,10473358,5921710,2425993,103151283,0.546709,0.47081,0.131827,1.149347,0.342,3.63
Sky_5,3359635108,137186548,16739989,7658488,4283778,108504293,0.873827,0.673544,0.138668,1.68604,0.502,4.08
Sky_6,3359635758,125447074,12868612,5547767,2602432,104428263,0.671742,0.459671,0.133459,1.264872,0.376,3.73
Sky_7,3359637788,116187002,5914231,6416967,3700799,100155005,0.308723,0.570642,0.127998,1.007363,0.3,3.46
Sky_8,3359633710,119008187,10872406,4345329,1745673,102044779,0.56754,0.343533,0.130413,1.041485,0.31,3.54
Sky_9,3359623332,114753516,5759365,4404342,4707933,99881876,0.300639,0.513932,0.127649,0.94222,0.28,3.42
