mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359697614,135339390,5896092,9783888,7810335,111849075,0.307776,0.992314,0.142943,1.443033,0.43,4.03
Sky_10,3359689186,124251143,12646221,4981973,2463519,104159430,0.660133,0.419926,0.133116,1.213174,0.361,3.7
Sky_11,3359686894,129651995,11347161,8184760,4771689,105348385,0.592322,0.730744,0.134635,1.457701,0.434,3.86
Sky_12,3359685418,130171113,15636875,5331793,2470940,106731505,0.816245,0.440074,0.136403,1.392722,0.415,3.87
Sky_13,3359680525,118788920,10788195,4363767,1481109,102155849,0.563144,0.329651,0.130555,1.02335,0.305,3.54
Sky_14,3359688486,125016992,10508225,7082793,3881159,103544815,0.548529,0.618367,0.13233,1.299227,0.387,3.72
Sky_15,3359681428,120526373,10818324,4957476,1880243,102870330,0.564717,0.385647,0.131468,1.081832,0.322,3.59
Sky_2,3359695033,126125526,10530258,8000633,3979735,103614900,0.549679,0.675693,0.13242,1.357792,0.404,3.75
Sky_3,3359683695,119599426,11355117,3695540,1662550,102886219,0.592737,0.302196,0.131489,1.026422,0.306,3.56
Sky_4,3359679423,129374533,15650958,5211584,2271946,106240045,0.81698,0.422071,0.135775,1.374826,0.409,3.85
Sky_5,3359703803,132580579,14482812,7193257,3964742,106939768,0.756003,0.629311,0.136669,1.521983,0.453,3.95
Sky_6,3359688130,117377960,8342213,5393337,2259456,101382954,0.435464,0.431618,0.129567,0.996648,0.297,3.49
Sky_7,3359688009,116263831,6069654,6639411,3624770,99929996,0.316836,0.5789,0.127711,1.023446,0.305,3.46
Sky_8,3359684512,119926918,10475622,4779950,2104349,102566997,0.546827,0.388274,0.131081,1.066183,0.317,3.57
Sky_9,3359695079,117030024,5855904,7085073,3593806,100495241,0.305678,0.602289,0.128433,1.0364,0.308,3.48
