node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,72.64,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,95.0,89.0,88.4,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,84.59,660.85,6,5.33,41.67
03:00,97.0,98.0,96.71,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,32.61,254.73,6,18.5,144.53
04:00,99.0,67.0,95.82,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,100.0,1,118,43.02,336.07,6,2.5,19.53
05:00,99.0,76.0,84.95,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,100.0,1,119,0.31,2.43,6,83.17,649.74
06:00,100.0,67.0,93.33,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,100.0,1,118,8.49,66.34,6,26.17,204.43
07:00,100.0,78.0,86.85,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,6.78,52.98,5,58.2,454.69
08:00,99.0,99.0,98.02,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,34.28,267.79,5,9.6,75.0
09:00,100.0,77.0,87.59,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,1.06,8.28,5,36.6,285.94
10:00,100.0,65.0,94.99,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,0.35,2.71,5,65.6,512.5
11:00,100.0,76.0,85.08,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,68.32,533.77,5,0.4,3.12
12:00,99.0,91.0,94.5,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,0.63,4.92,5,57.6,450.0
13:00,97.0,97.0,95.9,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,100.0,1,118,63.27,494.31,5,0.0,0.0
14:00,98.0,98.0,88.39,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,100.0,1,119,0.27,2.1,5,69.4,542.19
15:00,97.0,97.0,96.81,119,117,119,119,98.32,98.32,98.32,1,5,5,5,5,100.0,100.0,100.0,100.0,1,117,8.36,65.3,5,44.6,348.44
