mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359568379,121931609,3207195,11169550,6079695,101475169,0.167416,0.972857,0.129685,1.269958,0.378,3.63
Sky_10,3359556254,109834409,6562269,4382684,2083998,96805458,0.34255,0.364721,0.123717,0.830989,0.247,3.27
Sky_11,3359572613,116769321,8871340,5573544,3468747,98855690,0.463084,0.509985,0.126338,1.099407,0.327,3.48
Sky_12,3359564859,117223550,11762033,3561943,1955962,99943612,0.613978,0.31121,0.127728,1.052916,0.313,3.49
Sky_13,3359576131,105575835,5407718,2696826,1445585,96025706,0.282283,0.233632,0.122721,0.638636,0.19,3.14
Sky_14,3359555998,110854626,5418395,5662707,3061601,96711923,0.28284,0.492051,0.123598,0.898489,0.267,3.3
Sky_15,3359577935,106430940,4880710,3456637,1937461,96156132,0.254773,0.304227,0.122888,0.681888,0.203,3.17
Sky_2,3359566423,109907758,4921318,5419875,3064532,96502033,0.256893,0.478521,0.12333,0.858743,0.256,3.27
Sky_3,3359567942,105020662,5466973,2244873,1291399,96017417,0.285376,0.199446,0.12271,0.607532,0.181,3.13
Sky_4,3359570159,107485177,5647743,3392352,1680266,96764816,0.294812,0.286096,0.123665,0.704573,0.21,3.2
Sky_5,3359575892,116508179,7934609,6467753,3469349,98636468,0.414187,0.560453,0.126057,1.100697,0.328,3.47
Sky_6,3359578387,118462758,12268281,4096981,2059179,100038317,0.640404,0.347207,0.127849,1.115461,0.332,3.53
Sky_7,3359553416,110170082,6051237,4624885,2635202,96858758,0.315875,0.409469,0.123785,0.849129,0.253,3.28
Sky_8,3359578885,105483930,4984110,2907152,1439860,96152808,0.260171,0.245171,0.122883,0.628225,0.187,3.14
Sky_9,3359569630,109215324,5923517,4208533,2550212,96533062,0.309208,0.381193,0.123369,0.81377,0.242,3.25
