node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,8.45,100.0,64.99,119,119,100.0,6,6,100.0,8.45,119,11.71,91.52,6,21.17,165.36
03:00,8.45,100.0,65.27,119,119,100.0,6,6,100.0,8.45,119,86.13,672.86,6,0.0,0.0
04:00,8.45,99.15,65.4,119,118,99.16,6,6,100.0,8.45,118,0.78,6.09,6,14.67,114.58
05:00,8.77,100.0,65.87,119,119,100.0,6,6,100.0,8.77,119,0.06,0.46,6,19.67,153.65
06:00,8.77,100.0,66.53,119,119,100.0,5,5,100.0,8.77,119,22.51,175.88,5,0.0,0.0
07:00,8.77,100.0,67.2,119,119,100.0,5,5,100.0,8.77,119,22.64,176.86,5,0.0,0.0
08:00,8.77,100.0,67.31,119,119,100.0,5,5,100.0,8.77,119,3.31,25.87,5,24.0,187.5
09:00,8.77,100.0,67.85,119,119,100.0,5,5,100.0,8.77,119,0.08,0.66,5,27.6,215.62
10:00,8.77,100.0,68.53,119,119,100.0,5,5,100.0,8.77,119,29.45,230.11,5,0.0,0.0
11:00,8.77,100.0,68.68,119,119,100.0,5,5,100.0,8.77,119,71.03,554.95,5,0.0,0.0
12:00,8.77,100.0,68.98,119,119,100.0,5,5,100.0,8.77,119,101.55,793.4,5,0.0,0.0
13:00,8.77,100.0,69.66,119,119,100.0,5,5,100.0,8.77,119,32.82,256.37,5,0.6,4.69
14:00,8.77,100.0,69.82,119,119,100.0,5,5,100.0,8.77,119,0.45,3.48,5,35.8,279.69
15:00,8.77,100.0,69.99,119,119,100.0,5,5,100.0,8.77,119,25.89,202.27,5,2.0,15.62
