mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700872,123179425,3512458,11002327,6887692,101776948,0.18335,1.008997,0.130071,1.322418,0.394,3.67
Sky_10,3359681947,119976438,13835116,3753421,1912209,100475692,0.722193,0.319542,0.128408,1.170143,0.348,3.57
Sky_11,3359691750,113276426,5553503,6549426,3830307,97343190,0.289893,0.585417,0.124405,0.999714,0.298,3.37
Sky_12,3359687510,113579246,9703501,3321341,1726919,98827485,0.506523,0.284722,0.126302,0.917546,0.273,3.38
Sky_13,3359698880,106259863,4712173,3606971,1971412,95969307,0.245975,0.314621,0.122649,0.683245,0.203,3.16
Sky_14,3359692162,109242367,4885655,4785650,3030540,96540522,0.255031,0.440833,0.123379,0.819243,0.244,3.25
Sky_15,3359696599,105546925,4905247,2884720,1748632,96008326,0.256054,0.261321,0.122699,0.640074,0.191,3.14
Sky_2,3359676509,108823747,4898209,3963282,2939141,97023115,0.255687,0.389297,0.123996,0.768979,0.229,3.24
Sky_3,3359693411,105618476,4757117,3231508,1766612,95863239,0.248322,0.281894,0.122513,0.652729,0.194,3.14
Sky_4,3359678168,111606690,8440198,3204697,1805988,98155807,0.440578,0.282603,0.125443,0.848624,0.253,3.32
Sky_5,3359704051,115242157,6958500,5836675,4419083,98027899,0.363234,0.578425,0.12528,1.066938,0.318,3.43
Sky_6,3359683790,118385779,12588774,3683114,2030700,100083191,0.657134,0.322259,0.127906,1.107299,0.33,3.52
Sky_7,3359699656,111206215,5412456,5583744,3344530,96865485,0.28253,0.503555,0.123794,0.909879,0.271,3.31
Sky_8,3359695159,105651982,5147889,2908999,1455655,96139439,0.26872,0.246166,0.122866,0.637752,0.19,3.14
Sky_9,3359681276,108516612,5646406,3812309,2427554,96630343,0.294742,0.351928,0.123494,0.770164,0.229,3.23
