node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,8.45,99.15,64.67,119,118,99.16,6,6,100.0,8.45,118,19.49,152.28,6,9.0,70.31
03:00,8.45,100.0,65.65,119,119,100.0,6,6,100.0,8.45,119,47.98,374.87,6,0.0,0.0
04:00,8.45,99.15,65.82,119,118,99.16,6,6,100.0,8.45,118,0.25,1.92,6,20.67,161.46
05:00,8.77,99.15,65.92,119,118,99.16,6,6,100.0,8.77,118,68.69,536.61,6,0.0,0.0
06:00,8.77,100.0,66.52,119,119,100.0,5,5,100.0,8.77,119,46.69,364.76,5,0.0,0.0
07:00,8.77,99.15,66.86,119,118,99.16,5,5,100.0,8.77,118,68.24,533.1,5,0.0,0.0
08:00,8.77,100.0,67.33,119,119,100.0,5,5,100.0,8.77,119,0.27,2.1,5,72.4,565.62
09:00,8.77,99.15,67.78,119,118,99.16,5,5,100.0,8.77,118,0.0,0.0,5,54.2,423.44
10:00,8.77,100.0,68.13,119,119,100.0,5,5,100.0,8.77,119,8.71,68.01,5,6.6,51.56
11:00,8.77,100.0,68.83,119,119,100.0,5,5,100.0,8.77,119,1.54,12.01,5,38.4,300.0
12:00,8.77,100.0,69.24,119,119,100.0,5,5,100.0,8.77,119,0.35,2.76,5,23.8,185.94
13:00,8.77,99.15,69.0,119,118,99.16,5,5,100.0,8.77,118,0.0,0.0,5,63.2,493.75
14:00,8.77,100.0,69.82,119,119,100.0,5,5,100.0,8.77,119,8.18,63.88,5,20.2,157.81
15:00,8.77,100.0,70.39,119,119,100.0,5,5,100.0,8.77,119,75.16,587.18,5,0.0,0.0
