node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,8.45,100.0,64.99,119,119,100.0,6,6,100.0,8.45,119,17.1,133.6,6,17.0,132.81
03:00,8.45,100.0,65.49,119,119,100.0,6,6,100.0,8.45,119,8.49,66.31,6,18.5,144.53
04:00,8.45,99.15,64.3,119,118,99.16,6,6,100.0,8.45,118,0.0,0.0,6,130.33,1018.23
05:00,8.77,100.0,66.26,119,119,100.0,6,6,100.0,8.77,119,0.0,0.0,6,43.67,341.15
06:00,8.77,100.0,66.53,119,119,100.0,5,5,100.0,8.77,119,0.0,0.0,5,42.0,328.12
07:00,8.77,100.0,67.05,119,119,100.0,5,5,100.0,8.77,119,0.0,0.0,5,86.6,676.56
08:00,8.77,99.15,67.31,119,118,99.16,5,5,100.0,8.77,118,0.3,2.32,5,29.2,228.12
09:00,8.77,100.0,67.85,119,119,100.0,5,5,100.0,8.77,119,0.01,0.07,5,89.6,700.0
10:00,8.77,100.0,68.13,119,119,100.0,5,5,100.0,8.77,119,0.0,0.0,5,107.4,839.06
11:00,8.77,100.0,68.68,119,119,100.0,5,5,100.0,8.77,119,0.0,0.0,5,103.0,804.69
12:00,8.77,100.0,68.96,119,119,100.0,5,5,100.0,8.77,119,8.71,68.01,5,5.0,39.06
13:00,8.77,99.15,67.43,119,118,99.16,5,5,100.0,8.77,118,0.0,0.0,5,56.0,437.5
14:00,8.77,100.0,69.82,119,119,100.0,5,5,100.0,8.77,119,0.0,0.0,5,101.8,795.31
15:00,8.77,100.0,69.99,119,119,100.0,5,5,100.0,8.77,119,0.0,0.0,5,62.8,490.62
