node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,8.45,99.15,64.64,119,118,99.16,6,6,100.0,8.45,118,48.42,378.31,6,0.0,0.0
03:00,8.45,100.0,65.5,119,119,100.0,6,6,100.0,8.45,119,92.03,718.95,6,0.0,0.0
04:00,8.45,100.0,65.75,119,119,100.0,6,6,100.0,8.45,119,36.31,283.68,6,0.0,0.0
05:00,8.77,100.0,66.26,119,119,100.0,6,6,100.0,8.77,119,0.53,4.14,6,24.17,188.8
06:00,8.77,100.0,66.52,119,119,100.0,5,5,100.0,8.77,119,74.34,580.82,5,0.0,0.0
07:00,8.77,100.0,67.05,119,119,100.0,5,5,100.0,8.77,119,61.07,477.09,5,0.0,0.0
08:00,8.77,100.0,67.31,119,119,100.0,5,5,100.0,8.77,119,43.11,336.79,5,0.0,0.0
09:00,8.77,100.0,67.85,119,119,100.0,5,5,100.0,8.77,119,101.39,792.15,5,0.0,0.0
10:00,8.77,100.0,68.13,119,119,100.0,5,5,100.0,8.77,119,0.31,2.43,5,21.0,164.06
11:00,8.77,99.15,68.29,119,118,99.16,5,5,100.0,8.77,118,42.95,335.54,5,0.0,0.0
12:00,8.77,100.0,68.96,119,119,100.0,5,5,100.0,8.77,119,63.66,497.31,5,0.0,0.0
13:00,8.77,100.0,69.27,119,119,100.0,5,5,100.0,8.77,119,63.87,499.02,5,0.0,0.0
14:00,8.77,100.0,69.82,119,119,100.0,5,5,100.0,8.77,119,0.79,6.17,5,28.2,220.31
15:00,8.77,100.0,70.4,119,119,100.0,5,5,100.0,8.77,119,20.55,160.58,5,7.2,56.25
