mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359573545,124487977,3555894,11781258,6971489,102179336,0.185618,1.057655,0.130585,1.373858,0.409,3.71
Sky_10,3359567229,118272119,12161531,4151542,2041630,99917416,0.634832,0.349295,0.127694,1.111821,0.331,3.52
Sky_11,3359567229,114063887,5672684,6486633,4218722,97685848,0.296114,0.603782,0.124843,1.024739,0.305,3.4
Sky_12,3359567229,113273296,9173694,3673127,1790609,98635866,0.478867,0.308155,0.126057,0.913078,0.272,3.37
Sky_13,3359571491,104786089,5129388,2389096,1122168,96145437,0.267754,0.198035,0.122874,0.588663,0.175,3.12
Sky_14,3359552882,109329216,4769138,5150956,2961338,96447784,0.248949,0.457533,0.12326,0.829743,0.247,3.25
Sky_15,3359551104,106211721,5454485,3025815,1559721,96171700,0.284724,0.258624,0.122907,0.666256,0.198,3.16
Sky_2,3359573545,111059225,4774697,5513800,3567025,97203703,0.249239,0.512159,0.124226,0.885624,0.264,3.31
Sky_3,3359573545,105718871,5078275,2928916,1802974,95908706,0.265086,0.266879,0.122571,0.654536,0.195,3.15
Sky_4,3359567722,107292770,5641679,2827972,2020879,96802240,0.294496,0.273475,0.123713,0.691684,0.206,3.19
Sky_5,3359573545,118803462,8211320,7021644,4368329,99202169,0.428631,0.642394,0.12678,1.197806,0.357,3.54
Sky_6,3359573577,118395821,12702294,3652123,1667940,100373464,0.66306,0.300052,0.128277,1.091389,0.325,3.52
Sky_7,3359567229,109828402,5430894,4239166,3172235,96986107,0.283493,0.418003,0.123948,0.825444,0.246,3.27
Sky_8,3359558375,105515772,4873913,3004346,1587586,96049927,0.254418,0.258985,0.122752,0.636155,0.189,3.14
Sky_9,3359573545,109188434,5377729,4658349,2480387,96671969,0.280717,0.402625,0.123547,0.806889,0.24,3.25
