node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,8.45,100.0,64.99,119,119,100.0,6,6,100.0,8.45,119,60.04,469.08,6,0.0,0.0
03:00,8.45,100.0,65.5,119,119,100.0,6,6,100.0,8.45,119,27.16,212.18,6,0.5,3.91
04:00,8.45,100.0,65.75,119,119,100.0,6,6,100.0,8.45,119,85.82,670.5,6,0.0,0.0
05:00,8.45,99.15,65.98,119,118,99.16,6,6,100.0,8.45,118,0.03,0.2,6,31.5,246.09
06:00,8.77,100.0,66.52,119,119,100.0,5,5,100.0,8.77,119,90.74,708.9,5,0.0,0.0
07:00,8.77,100.0,67.03,119,119,100.0,5,5,100.0,8.77,119,0.22,1.71,5,30.8,240.62
08:00,8.77,100.0,67.31,119,119,100.0,5,5,100.0,8.77,119,70.09,547.6,5,0.0,0.0
09:00,8.77,100.0,67.85,119,119,100.0,5,5,100.0,8.77,119,9.36,73.14,5,5.4,42.19
10:00,8.77,100.0,68.14,119,119,100.0,5,5,100.0,8.77,119,100.24,783.09,5,0.0,0.0
11:00,8.77,100.0,68.68,119,119,100.0,5,5,100.0,8.77,119,68.76,537.16,5,0.0,0.0
12:00,8.77,100.0,69.37,119,119,100.0,5,5,100.0,8.77,119,95.66,747.31,5,0.0,0.0
13:00,8.77,100.0,69.66,119,119,100.0,5,5,100.0,8.77,119,8.89,69.46,5,18.0,140.62
14:00,8.77,100.0,69.82,119,119,100.0,5,5,100.0,8.77,119,101.96,796.55,5,0.0,0.0
15:00,8.77,100.0,70.39,119,119,100.0,5,5,100.0,8.77,119,113.75,888.66,5,0.0,0.0
