mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359652096,162020231,3624753,18285750,15213484,124896244,0.189212,1.889357,0.159617,2.238186,0.666,4.82
Sky_10,3359627757,108636756,4083259,4385839,1876128,98291530,0.213146,0.353175,0.125617,0.691938,0.206,3.23
Sky_11,3359644711,111555947,5567490,5011796,2130914,98845747,0.290623,0.402849,0.126325,0.819797,0.244,3.32
Sky_12,3359655197,128155563,11202434,7351056,4882298,104719775,0.584767,0.689961,0.133832,1.40856,0.419,3.81
Sky_13,3359635739,131000097,13496739,8182977,4568763,104751618,0.70453,0.719198,0.133873,1.5576,0.464,3.9
Sky_14,3359649864,136020407,15942701,8878979,4577821,106620906,0.832209,0.758964,0.136262,1.727434,0.514,4.05
Sky_15,3359634335,111056368,5489267,4583602,2126661,98856838,0.28654,0.378459,0.126339,0.791338,0.236,3.31
Sky_16,3359637780,114750029,6045470,6363212,2761726,99579621,0.315574,0.514647,0.127263,0.957483,0.285,3.42
Sky_17,3359628124,119897314,8967411,5965126,3545503,101419274,0.468099,0.536399,0.129614,1.134112,0.338,3.57
Sky_18,3359630801,107360003,6119094,2022934,1120428,98097547,0.319417,0.177286,0.125369,0.622071,0.185,3.2
Sky_19,3359646955,123530820,7650858,9575356,4700567,101604039,0.399375,0.805162,0.12985,1.334387,0.397,3.68
Sky_2,3359645438,110260667,4952376,4904468,2195787,98208036,0.258514,0.400454,0.12551,0.784478,0.234,3.28
Sky_20,3359635347,114185492,6515918,5596793,2502711,99570070,0.340131,0.456812,0.127251,0.924193,0.275,3.4
Sky_21,3359655480,114908527,5684996,4234340,3453905,101535286,0.296757,0.433617,0.129762,0.860136,0.256,3.42
Sky_22,3359651573,142322584,23455382,5869352,3428462,109569388,1.224371,0.524397,0.14003,1.888797,0.562,4.24
Sky_23,3359649290,123360974,7048197,9672203,5402896,101237678,0.367916,0.850236,0.129382,1.347533,0.401,3.67
Sky_24,3359640332,125745459,13738605,5460742,2618199,103927913,0.717155,0.455652,0.13282,1.305627,0.389,3.74
Sky_25,3359649051,111382923,5221431,5393526,1984210,98783756,0.272559,0.416104,0.126246,0.814909,0.243,3.32
Sky_26,3359655519,109584554,4392036,3272436,2331146,99588936,0.229264,0.316042,0.127275,0.672581,0.2,3.26
Sky_27,3359653287,115743768,5496127,5937758,3112984,101196899,0.286898,0.510462,0.12933,0.926689,0.276,3.45
Sky_28,3359656392,111923524,5355110,4299967,2570724,99697723,0.279537,0.387507,0.127414,0.794457,0.236,3.33
Sky_29,3359647721,110168146,5031155,4745247,1998876,98392868,0.262626,0.380369,0.125746,0.768741,0.229,3.28
Sky_3,3359639662,108260400,3610994,4156112,2672535,97820759,0.188494,0.385136,0.125015,0.698645,0.208,3.22
Sky_30,3359629381,104439868,3984731,2443214,1036332,96975591,0.208003,0.196246,0.123935,0.528184,0.157,3.11
Sky_4,3359630753,109422610,4889049,4531689,1887155,98114717,0.255208,0.362023,0.125391,0.742622,0.221,3.26
Sky_5,3359635104,107175354,6228265,2110591,780729,98055769,0.325115,0.16307,0.125315,0.613501,0.183,3.19
Sky_6,3359637640,110074157,5812767,3679154,1614267,98967969,0.303426,0.298549,0.126481,0.728456,0.217,3.28
Sky_7,3359633563,118341595,7091046,6842803,3581281,100826465,0.370153,0.587918,0.128856,1.086927,0.324,3.52
Sky_8,3359629663,134540438,16958096,7613605,3909877,106058860,0.885213,0.649924,0.135543,1.67068,0.497,4.0
Sky_9,3359637585,121367167,8239297,7808181,3725341,101594348,0.430091,0.650491,0.129838,1.21042,0.36,3.61
