mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700810,164472054,3677005,19370834,14740456,126683759,0.19194,1.923877,0.161902,2.277718,0.678,4.9
Sky_10,3359697399,112464189,6004100,5017361,2270857,99171871,0.313414,0.411055,0.126742,0.851211,0.253,3.35
Sky_11,3359687955,110388942,5210501,4709596,1867635,98601210,0.271988,0.370956,0.126012,0.768956,0.229,3.29
Sky_12,3359703034,126171724,12109150,5779895,4487348,103795331,0.632098,0.579073,0.13265,1.343821,0.4,3.76
Sky_13,3359712852,119142847,6564306,7290345,4471995,100816201,0.342657,0.663396,0.128843,1.134896,0.338,3.55
Sky_14,3359699705,135859943,15998017,8733803,4583266,106544857,0.835096,0.751083,0.136164,1.722344,0.513,4.04
Sky_15,3359697715,113670531,5357499,6454320,2632895,99225817,0.279661,0.512519,0.126811,0.918991,0.274,3.38
Sky_16,3359695667,114873031,5443695,7280686,2863250,99285400,0.284161,0.572118,0.126887,0.983166,0.293,3.42
Sky_17,3359694948,125676683,10318902,8044250,4565538,102747993,0.538647,0.711192,0.131312,1.381151,0.411,3.74
Sky_18,3359707764,106038168,5369779,1901961,1014085,97752343,0.280302,0.164465,0.124927,0.569695,0.17,3.16
Sky_19,3359706257,122417551,9899694,5569106,3863494,103085257,0.516764,0.531999,0.131743,1.180506,0.351,3.64
Sky_2,3359695391,115064325,7366419,5693458,2008285,99996163,0.384527,0.434378,0.127795,0.9467,0.282,3.42
Sky_20,3359685758,113037571,5070758,5899041,3019972,99047800,0.264694,0.503032,0.126583,0.894309,0.266,3.36
Sky_21,3359692313,111482354,4912641,5874714,2115893,98579106,0.25644,0.45067,0.125984,0.833094,0.248,3.32
Sky_22,3359709860,130971758,17327888,5368177,2658057,105617636,0.904516,0.45268,0.134979,1.492175,0.444,3.9
Sky_23,3359708131,125028310,11062956,6570864,3958715,103435775,0.577486,0.593868,0.132191,1.303545,0.388,3.72
Sky_24,3359712982,128342663,16250634,4923700,2320436,104847893,0.848283,0.408569,0.133996,1.390848,0.414,3.82
Sky_25,3359691595,110574284,4951158,4695835,2402519,98524772,0.25845,0.400347,0.125915,0.784712,0.234,3.29
Sky_26,3359712578,105616993,4057955,2920734,1405676,97232628,0.211825,0.24401,0.124263,0.580098,0.173,3.14
Sky_27,3359684575,109892037,4885425,4517702,1993669,98495241,0.255019,0.367241,0.125877,0.748137,0.223,3.27
Sky_28,3359710711,112711147,5265596,5791580,2566304,99087667,0.274864,0.471385,0.126634,0.872883,0.26,3.35
Sky_29,3359690828,110517811,5140300,5004656,1876374,98496481,0.268324,0.38809,0.125879,0.782292,0.233,3.29
Sky_3,3359691834,109579127,3752552,5582031,2714057,97530487,0.195883,0.467899,0.124644,0.788427,0.235,3.26
Sky_30,3359687648,104870796,3762406,3277405,990166,96840819,0.196398,0.240691,0.123763,0.560851,0.167,3.12
Sky_4,3359697609,112200190,5554671,5638273,2304081,98703165,0.289954,0.447949,0.126143,0.864045,0.257,3.34
Sky_5,3359712674,105734648,5314468,2111966,781155,97527059,0.277415,0.163172,0.12464,0.565227,0.168,3.15
Sky_6,3359705051,108121523,4479680,3423438,1836927,98381478,0.233839,0.296685,0.125732,0.656255,0.195,3.22
Sky_7,3359708522,113196662,5279869,5603151,2965315,99348327,0.275609,0.483261,0.126967,0.885838,0.264,3.37
Sky_8,3359689529,138391375,19003369,7215321,4367321,107805364,0.991976,0.653261,0.137775,1.783012,0.531,4.12
Sky_9,3359693159,119465557,5074726,9444993,4480872,100464966,0.264901,0.785419,0.128394,1.178714,0.351,3.56
