mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700154,163013207,3727388,18247732,14265297,126772790,0.19457,1.833735,0.162016,2.19032,0.652,4.85
Sky_10,3359685851,109815911,4520607,4589360,2168004,98537940,0.235976,0.381115,0.125931,0.743023,0.221,3.27
Sky_11,3359688501,111760139,5320712,5031122,2409516,98998789,0.277741,0.419652,0.12652,0.823914,0.245,3.33
Sky_12,3359700845,128789862,10471196,8994858,5292515,104031293,0.546596,0.805808,0.132952,1.485356,0.442,3.83
Sky_13,3359696836,123455744,3571383,12433248,7141952,100309161,0.186426,1.104041,0.128195,1.418663,0.422,3.67
Sky_14,3359714234,129411574,13980944,6882681,3962250,104585699,0.729805,0.611654,0.133661,1.47512,0.439,3.85
Sky_15,3359708576,109191898,4662145,4393803,1840478,98295472,0.243364,0.351613,0.125622,0.720599,0.214,3.25
Sky_16,3359692765,114119966,5304780,7078968,2750934,98985284,0.27691,0.554406,0.126503,0.957819,0.285,3.4
Sky_17,3359703198,127938144,13098533,5915372,4408144,104516095,0.683743,0.582246,0.133572,1.399561,0.417,3.81
Sky_18,3359696733,108279863,6129118,2352216,1259350,98539179,0.31994,0.203692,0.125933,0.649565,0.193,3.22
Sky_19,3359713723,120626660,9806645,5916897,3066458,101836660,0.511907,0.506661,0.130147,1.148715,0.342,3.59
Sky_2,3359704173,113173294,5601263,3710677,2873732,100987622,0.292386,0.371361,0.129062,0.792809,0.236,3.37
Sky_20,3359700494,116197091,6532663,6145171,3428203,100091054,0.341005,0.539938,0.127916,1.00886,0.3,3.46
Sky_21,3359708253,110979081,5640076,4618828,1954039,98766138,0.294412,0.37071,0.126223,0.791345,0.236,3.3
Sky_22,3359710371,128101794,15852359,5203916,2505882,104539637,0.827493,0.434833,0.133602,1.395927,0.415,3.81
Sky_23,3359693022,123038656,8303689,8260084,4824144,101650739,0.433453,0.73795,0.12991,1.301313,0.387,3.66
Sky_24,3359706193,122338398,11436020,4947342,2688396,103266640,0.59696,0.430656,0.131975,1.159591,0.345,3.64
Sky_25,3359710402,108950765,4892724,4037185,1731143,98289713,0.2554,0.325334,0.125614,0.706348,0.21,3.24
Sky_26,3359692121,106200964,3719448,3605632,1680427,97195457,0.194155,0.298134,0.124216,0.616505,0.184,3.16
Sky_27,3359688535,111206230,5495591,4525345,2327785,98857509,0.28687,0.386517,0.12634,0.799726,0.238,3.31
Sky_28,3359695591,114005990,5497934,6285940,3089272,99132844,0.286992,0.528762,0.126692,0.942446,0.281,3.39
Sky_29,3359690917,109534132,5374501,4188813,1664061,98306757,0.280549,0.330102,0.125636,0.736287,0.219,3.26
Sky_3,3359697606,113805975,3905028,7441450,4100345,98359152,0.203842,0.650957,0.125703,0.980503,0.292,3.39
Sky_30,3359685697,104056072,3601092,2490967,1162410,96801603,0.187977,0.20605,0.123712,0.51774,0.154,3.1
Sky_4,3359692440,114925769,5159480,7204533,3071358,99490398,0.269325,0.57956,0.127149,0.976034,0.291,3.42
Sky_5,3359711787,107143067,6185218,2230543,768981,97958325,0.322868,0.169173,0.125191,0.617232,0.184,3.19
Sky_6,3359696797,109738534,4206900,4808269,2149380,98573985,0.2196,0.392411,0.125978,0.737989,0.22,3.27
Sky_7,3359685005,119331845,7577132,7146721,3481228,101126764,0.395526,0.599416,0.12924,1.124183,0.335,3.55
Sky_8,3359696262,153170413,27240172,8163259,4774428,112992554,1.421937,0.729686,0.144404,2.296027,0.683,4.56
Sky_9,3359691764,122611804,7260158,9691965,4117174,101542507,0.37898,0.778835,0.129771,1.287587,0.383,3.65
