mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359588739,162986586,3638978,18846166,14032367,126469075,0.189955,1.854349,0.161627,2.205931,0.657,4.85
Sky_10,3359585615,108407717,4525916,4389930,1641386,97850485,0.236253,0.340166,0.125053,0.701472,0.209,3.23
Sky_11,3359601974,108421668,4802482,3876305,1607804,98135077,0.25069,0.309304,0.125417,0.68541,0.204,3.23
Sky_12,3359594250,125429015,11779494,6003662,3576476,104069383,0.61489,0.54032,0.133001,1.28821,0.383,3.73
Sky_13,3359605492,117903618,4057794,9150462,5047467,99647895,0.211817,0.800763,0.12735,1.13993,0.339,3.51
Sky_14,3359585359,127699936,11690969,8093957,4195281,103719729,0.610269,0.693113,0.132554,1.435935,0.427,3.8
Sky_15,3359607296,109669468,4850812,4708254,1683105,98427297,0.253212,0.360473,0.12579,0.739475,0.22,3.26
Sky_16,3359598746,110270265,5091303,4597511,1994366,98587085,0.265766,0.371782,0.125994,0.763542,0.227,3.28
Sky_17,3359600252,121885515,11183540,5525449,2898170,102278356,0.583781,0.475092,0.130712,1.189585,0.354,3.63
Sky_18,3359595719,107205399,5789135,2049123,1018399,98348742,0.302193,0.173008,0.12569,0.600891,0.179,3.19
Sky_19,3359596139,116240434,8023601,4892927,2788963,100534943,0.418832,0.433259,0.128484,0.980574,0.292,3.46
Sky_2,3359587756,118801000,8444237,6241331,2883657,101231775,0.440789,0.514649,0.129374,1.084813,0.323,3.54
Sky_20,3359602504,110878986,5199422,4773525,2320134,98585905,0.27141,0.400082,0.125993,0.797485,0.237,3.3
Sky_21,3359587409,111799035,4661420,6093713,2330233,98713669,0.243326,0.475111,0.126156,0.844593,0.251,3.33
Sky_22,3359592375,127319378,13578087,5562811,3403081,104775399,0.708776,0.505676,0.133903,1.348355,0.401,3.79
Sky_23,3359606611,126844112,12031911,7033790,4268647,103509764,0.628066,0.637457,0.132285,1.397809,0.416,3.78
Sky_24,3359606774,127595700,14287629,5687764,3057529,104562778,0.745814,0.493235,0.133631,1.37268,0.409,3.8
Sky_25,3359603651,109338783,4919567,4397815,1807133,98214268,0.256801,0.349959,0.125518,0.732278,0.218,3.25
Sky_26,3359587265,106552166,4056336,3693074,1422382,97380374,0.211741,0.288512,0.124452,0.624705,0.186,3.17
Sky_27,3359602740,110346622,5039326,4849181,1964891,98493224,0.263053,0.384314,0.125874,0.773241,0.23,3.28
Sky_28,3359590286,115463694,5342353,5194776,3453769,101472796,0.278871,0.487778,0.129682,0.896331,0.267,3.44
Sky_29,3359604124,110394475,4693479,5282099,2067949,98350948,0.245,0.414543,0.125693,0.785235,0.234,3.29
Sky_3,3359597669,109591168,3837194,5223047,2707324,97823603,0.200302,0.447273,0.125019,0.772593,0.23,3.26
Sky_30,3359589016,106146717,4025189,3437834,1141323,97542371,0.210115,0.258264,0.124659,0.593038,0.177,3.16
Sky_4,3359599916,115370345,8146004,4948936,1878281,100397124,0.425221,0.385055,0.128308,0.938584,0.279,3.43
Sky_5,3359605622,107563915,5756364,2884737,1058690,97864124,0.300482,0.222409,0.12507,0.647962,0.193,3.2
Sky_6,3359609332,108372334,4145232,4593674,1916161,97717267,0.216381,0.367155,0.124883,0.708418,0.211,3.23
Sky_7,3359614423,119760519,5079399,9451034,4468711,100761375,0.265145,0.785074,0.128773,1.178991,0.351,3.56
Sky_8,3359610264,148517391,25785337,7461458,4235840,111034756,1.345995,0.659728,0.141902,2.147625,0.639,4.42
Sky_9,3359599357,115033238,5497253,6836377,3106984,99592624,0.286957,0.560806,0.127279,0.975042,0.29,3.42
