mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359675706,160566040,3734142,17174341,13761852,125895705,0.194922,1.744801,0.160895,2.100618,0.625,4.78
Sky_10,3359691353,109909263,4512095,4804188,2100967,98492013,0.235531,0.389451,0.125873,0.750855,0.223,3.27
Sky_11,3359703799,111225078,5098844,5118901,2210127,98797206,0.26616,0.413357,0.126263,0.80578,0.24,3.31
Sky_12,3359703305,134093380,15586247,8185212,4247492,106074429,0.813602,0.701205,0.135563,1.65037,0.491,3.99
Sky_13,3359699394,121067223,5376573,10560800,4999915,100129935,0.280657,0.877624,0.127966,1.286247,0.383,3.6
Sky_14,3359700144,129360120,13306836,8115415,3618870,104318999,0.694617,0.661814,0.13332,1.48975,0.443,3.85
Sky_15,3359692151,110408755,4894528,4863957,1941125,98709145,0.255494,0.383807,0.12615,0.765451,0.228,3.29
Sky_16,3359702508,114778987,6021123,6309225,3147025,99301614,0.314303,0.533333,0.126907,0.974543,0.29,3.42
Sky_17,3359703648,119367884,5829589,8431005,4897369,100209921,0.304305,0.75172,0.128068,1.184093,0.352,3.55
Sky_18,3359692373,107637662,5813337,2435032,1286884,98102409,0.303456,0.209916,0.125375,0.638747,0.19,3.2
Sky_19,3359701714,120948259,6297748,9002726,4779712,100868073,0.328742,0.77733,0.128909,1.234981,0.368,3.6
Sky_2,3359687564,115664693,7892520,5308671,2084701,100378801,0.41199,0.416986,0.128284,0.95726,0.285,3.44
Sky_20,3359677878,113275633,6015748,4744065,3236138,99279682,0.314022,0.450083,0.126879,0.890985,0.265,3.37
Sky_21,3359690877,110362554,5513849,4513012,1804553,98531140,0.287823,0.356311,0.125923,0.770056,0.229,3.28
Sky_22,3359694582,126199538,13293494,5741331,3089878,104074835,0.69392,0.49808,0.133008,1.325008,0.394,3.76
Sky_23,3359700056,127784018,12230157,7890635,3821689,103841537,0.638414,0.660575,0.132709,1.431699,0.426,3.8
Sky_24,3359676473,129751134,16307317,5340639,2847741,105255437,0.851242,0.461825,0.134516,1.447583,0.431,3.86
Sky_25,3359690994,109510173,5114966,4161803,1831664,98401740,0.267001,0.338032,0.125757,0.73079,0.218,3.26
Sky_26,3359704329,107005710,4364765,3444297,1392575,97804073,0.227841,0.2728,0.124994,0.625634,0.186,3.18
Sky_27,3359684298,108628820,4943025,3918572,1655494,98111729,0.258026,0.314377,0.125387,0.69779,0.208,3.23
Sky_28,3359686636,110601998,4778038,5010395,2349205,98464360,0.249414,0.415081,0.125837,0.790332,0.235,3.29
Sky_29,3359697874,112447964,5367809,5698388,2525721,98856046,0.2802,0.46384,0.126338,0.870377,0.259,3.35
Sky_3,3359704339,112353494,3919546,6415901,3449846,98568201,0.2046,0.556428,0.12597,0.886999,0.264,3.34
Sky_30,3359696709,105997245,3802836,3609181,1426241,97158987,0.198508,0.283998,0.124169,0.606675,0.181,3.15
Sky_4,3359681712,108740065,4319397,4136410,1947671,98336587,0.225473,0.343142,0.125674,0.694289,0.207,3.24
Sky_5,3359691577,108372611,6325919,2615610,985176,98445906,0.330213,0.203084,0.125814,0.659111,0.196,3.23
Sky_6,3359697174,109739469,4112978,4971220,2264295,98390976,0.214697,0.408083,0.125744,0.748524,0.223,3.27
Sky_7,3359696157,118059203,5203106,8288392,4403098,100164607,0.271602,0.7158,0.12801,1.115413,0.332,3.51
Sky_8,3359692177,145393926,23242408,7593658,4309298,110248562,1.213254,0.671327,0.140898,2.025478,0.603,4.33
Sky_9,3359699570,123543915,8799041,8684393,4148208,101912273,0.45931,0.723759,0.130244,1.313313,0.391,3.68
