mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359697610,163059461,3773258,18989404,13879933,126416866,0.196964,1.853831,0.161561,2.212355,0.658,4.85
Sky_10,3359678289,108981709,4951525,4142367,1796079,98091738,0.25847,0.334928,0.125361,0.718759,0.214,3.24
Sky_11,3359688092,110274157,5071528,4643729,2007558,98551342,0.264734,0.375133,0.125949,0.765815,0.228,3.28
Sky_12,3359683882,127143868,12947804,6730478,3548276,103917310,0.675875,0.579722,0.132806,1.388403,0.413,3.78
Sky_13,3359695222,126404886,5613224,12523485,6379940,101888237,0.29301,1.066153,0.130213,1.489377,0.443,3.76
Sky_14,3359688504,130524959,12692055,8660469,4780967,104391468,0.662525,0.758097,0.133412,1.554035,0.463,3.89
Sky_15,3359692941,111949315,5159180,5561671,2264737,98963727,0.269309,0.441409,0.126476,0.837194,0.249,3.33
Sky_16,3359679309,112449846,5631232,5244415,2537221,99036978,0.29395,0.438884,0.126569,0.859404,0.256,3.35
Sky_17,3359702772,120341541,8331086,5814302,3943471,102252682,0.434883,0.550338,0.130679,1.1159,0.332,3.58
Sky_18,3359693429,106773541,5636362,1738798,1206475,98191906,0.294218,0.166113,0.125489,0.585821,0.174,3.18
Sky_19,3359686200,123210340,9602925,7482065,3952765,102172585,0.501273,0.644924,0.130577,1.276774,0.38,3.67
Sky_2,3359704467,113125652,6983099,4609001,1911944,99621608,0.364518,0.367781,0.127316,0.859615,0.256,3.37
Sky_20,3359696855,115981192,6151024,6455739,3288816,100085613,0.321083,0.549593,0.127909,0.998586,0.297,3.45
Sky_21,3359703352,110116149,5074522,4120685,1898160,99022782,0.26489,0.339463,0.126551,0.730904,0.218,3.28
Sky_22,3359678657,128180129,15781316,5048178,2444984,104905651,0.823785,0.422614,0.134069,1.380468,0.411,3.82
Sky_23,3359700817,127239869,12464353,5801848,4776198,104197470,0.650639,0.596602,0.133164,1.380405,0.411,3.79
Sky_24,3359679123,125562013,13641366,5275023,2771147,103874477,0.712079,0.453804,0.132752,1.298635,0.387,3.74
Sky_25,3359701212,111495721,5312288,3884999,2375616,99922818,0.277301,0.353099,0.127701,0.758101,0.226,3.32
Sky_26,3359702755,105838833,3894518,2748422,1403645,97792248,0.203294,0.234177,0.124978,0.562449,0.167,3.15
Sky_27,3359700573,112693332,5169929,4572839,2518870,100431694,0.26987,0.399972,0.128352,0.798194,0.238,3.35
Sky_28,3359698299,115612428,4950230,6634514,3502119,100525565,0.258402,0.571706,0.128472,0.95858,0.285,3.44
Sky_29,3359698254,113178505,5463676,5535209,2337574,99842046,0.285204,0.444025,0.127598,0.856827,0.255,3.37
Sky_3,3359690119,114058218,4213576,7649022,3637259,98558361,0.219949,0.636546,0.125958,0.982453,0.292,3.39
Sky_30,3359702098,105659098,4186280,2517549,1303729,97651540,0.218524,0.21552,0.124799,0.558843,0.166,3.14
Sky_4,3359706156,112009430,6095130,4677973,2250768,98985559,0.318166,0.390781,0.126504,0.83545,0.249,3.33
Sky_5,3359702380,106098870,5814105,1907534,719944,97657287,0.303496,0.14819,0.124806,0.576492,0.172,3.16
Sky_6,3359680528,107676726,3810375,4390686,1902737,97572928,0.198902,0.354949,0.124698,0.678549,0.202,3.2
Sky_7,3359696394,121852718,6006327,9568434,4864758,101413199,0.31353,0.814032,0.129606,1.257168,0.374,3.63
Sky_8,3359691897,150365900,25446653,8427905,4778865,111712477,1.328315,0.744862,0.142769,2.215946,0.66,4.48
Sky_9,3359677984,117920259,6930971,7304435,3084047,100600806,0.361797,0.58591,0.128568,1.076275,0.32,3.51
