node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,69.65,0,0,,0,0,,,0,,,0,,
02:00,96.0,99.0,96.39,119,118,99.16,3,3,100.0,100.0,118,2.56,19.99,3,76.33,596.35
03:00,85.0,88.0,91.22,119,117,98.32,3,3,100.0,100.0,117,1.87,14.62,3,82.67,645.83
04:00,92.0,99.0,89.63,119,118,99.16,3,3,100.0,100.0,118,1.77,13.84,3,154.33,1205.73
05:00,100.0,99.0,99.12,119,117,98.32,3,3,100.0,100.0,117,47.08,367.79,3,52.67,411.46
06:00,94.0,100.0,94.61,119,117,98.32,3,3,100.0,100.0,117,7.14,55.76,3,68.67,536.46
07:00,93.0,93.0,86.39,119,116,97.48,3,3,100.0,100.0,116,50.24,392.51,3,11.0,85.94
08:00,98.0,70.0,87.56,119,118,99.16,3,3,100.0,100.0,118,2.11,16.49,3,78.33,611.98
09:00,85.0,85.0,83.63,119,118,99.16,3,3,100.0,100.0,118,33.27,259.93,3,52.33,408.85
10:00,90.0,85.0,93.55,119,118,99.16,3,3,100.0,100.0,118,1.87,14.63,3,133.33,1041.67
11:00,86.0,100.0,90.18,119,118,99.16,3,3,100.0,100.0,118,1.02,7.94,3,109.67,856.77
12:00,100.0,61.0,86.07,119,116,97.48,3,3,100.0,100.0,116,14.33,111.93,3,64.67,505.21
13:00,100.0,77.0,84.92,119,116,97.48,3,3,100.0,100.0,116,41.16,321.52,3,38.33,299.48
14:00,100.0,62.0,86.71,119,118,99.16,3,3,100.0,100.0,118,26.69,208.55,3,64.67,505.21
15:00,85.0,85.0,90.72,119,116,97.48,3,3,100.0,100.0,116,35.9,280.44,3,23.33,182.29
16:00,96.0,87.0,91.96,119,119,100.0,3,3,100.0,100.0,119,36.87,288.01,3,39.33,307.29
17:00,100.0,77.0,86.45,119,118,99.16,3,3,100.0,100.0,118,6.01,46.94,3,72.0,562.5
18:00,98.0,96.0,96.5,119,117,98.32,3,3,100.0,100.0,117,43.12,336.87,3,26.33,205.73
19:00,100.0,76.0,84.23,119,118,99.16,2,2,100.0,100.0,118,0.01,0.07,2,111.5,871.09
20:00,97.0,97.0,92.02,119,118,99.16,2,2,100.0,100.0,118,13.89,108.51,2,96.5,753.91
21:00,88.0,88.0,88.62,119,118,99.16,2,2,100.0,100.0,118,53.05,414.46,2,41.0,320.31
22:00,98.0,63.0,86.86,119,116,97.48,2,2,100.0,100.0,116,20.99,164.0,2,21.5,167.97
23:00,100.0,94.0,86.57,119,119,100.0,2,2,100.0,100.0,119,51.63,403.36,2,23.0,179.69
24:00,100.0,66.0,81.66,119,117,98.32,2,2,100.0,100.0,117,1.43,11.15,2,56.5,441.41
25:00,97.0,90.0,90.16,119,114,95.8,2,2,100.0,100.0,114,24.39,190.58,2,37.5,292.97
26:00,100.0,100.0,99.64,119,113,94.96,2,2,100.0,100.0,113,0.64,4.98,2,96.5,753.91
27:00,100.0,100.0,90.43,119,117,98.32,2,2,100.0,100.0,117,5.73,44.74,2,51.5,402.34
28:00,98.0,92.0,93.12,119,117,98.32,2,2,100.0,100.0,117,15.59,121.79,2,88.5,691.41
29:00,90.0,100.0,86.72,119,118,99.16,2,2,100.0,100.0,118,51.49,402.28,2,1.5,11.72
30:00,100.0,98.0,99.19,119,114,95.8,2,2,100.0,100.0,114,1.48,11.58,2,86.5,675.78
