mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359674458,164146288,3739549,18625106,14491767,127289866,0.195204,1.867792,0.162676,2.225673,0.662,4.89
Sky_10,3359697522,113301754,6667068,5047006,2140711,99446969,0.348021,0.405387,0.127093,0.880501,0.262,3.37
Sky_11,3359672834,110854502,4948538,5175008,2113431,98617525,0.258314,0.411068,0.126033,0.795415,0.237,3.3
Sky_12,3359689131,121294971,9824773,6095643,3355719,102018836,0.512853,0.533057,0.13038,1.17629,0.35,3.61
Sky_13,3359684276,123345287,10213760,6769684,4120922,102240921,0.533158,0.61423,0.130664,1.278052,0.38,3.67
Sky_14,3359690863,134100032,16516029,7208253,3907339,106468411,0.862137,0.626919,0.136067,1.625123,0.484,3.99
Sky_15,3359680230,110490753,4961370,4344680,2042580,99142123,0.258984,0.360241,0.126704,0.745929,0.222,3.29
Sky_16,3359697275,111874220,5109267,5542859,2513564,98708530,0.266704,0.454382,0.12615,0.847235,0.252,3.33
Sky_17,3359684440,121772245,10580978,5933565,3043212,102214490,0.552327,0.50629,0.13063,1.189247,0.354,3.62
Sky_18,3359671751,107393820,5861189,2093576,1104052,98335003,0.305954,0.180346,0.125672,0.611972,0.182,3.2
Sky_19,3359694500,125997262,9836963,8414693,4762726,102982880,0.513489,0.743206,0.131612,1.388308,0.413,3.75
Sky_2,3359691884,113161438,7277340,4063912,2004021,99816165,0.379877,0.342231,0.127565,0.849674,0.253,3.37
Sky_20,3359683463,111091398,5742586,4279697,2297036,98772079,0.299763,0.370928,0.126231,0.796921,0.237,3.31
Sky_21,3359671525,111207536,4748112,5411728,2263343,98784353,0.247851,0.432874,0.126246,0.806972,0.24,3.31
Sky_22,3359679206,125554665,12824089,5147015,2966793,104616768,0.669417,0.457619,0.1337,1.260736,0.375,3.74
Sky_23,3359669499,129036706,12732528,7812102,4516361,103975715,0.664638,0.695325,0.132881,1.492844,0.444,3.84
Sky_24,3359693409,124315680,11561308,6439656,3125404,103189312,0.6035,0.539469,0.131876,1.274846,0.379,3.7
Sky_25,3359672642,111327667,4896655,5078596,2352034,99000382,0.255605,0.419088,0.126522,0.801215,0.238,3.31
Sky_26,3359689277,104131220,3649410,2795875,911625,96774310,0.190499,0.209103,0.123678,0.52328,0.156,3.1
Sky_27,3359678971,110807064,5113124,3543696,2337800,99812444,0.266905,0.331716,0.12756,0.726182,0.216,3.3
Sky_28,3359697438,114200829,5392349,6430697,3147195,99230588,0.281481,0.540193,0.126817,0.94849,0.282,3.4
Sky_29,3359683060,109188876,5372179,3962434,1497383,98356880,0.280428,0.307934,0.1257,0.714062,0.213,3.25
Sky_3,3359694934,110443271,3951691,5798966,2637507,98055107,0.206278,0.475817,0.125314,0.80741,0.24,3.29
Sky_30,3359668907,104966945,3982537,2964351,1038945,96981112,0.207888,0.225786,0.123942,0.557616,0.166,3.12
Sky_4,3359690805,110091423,4591744,4619568,2458787,98421324,0.239689,0.399219,0.125782,0.764691,0.228,3.28
Sky_5,3359692352,107582574,5888757,2236251,1034490,98423076,0.307393,0.18447,0.125785,0.617648,0.184,3.2
Sky_6,3359694176,107295213,3754101,4075545,1965213,97500354,0.195964,0.340699,0.124605,0.661268,0.197,3.19
Sky_7,3359689023,118357316,6749753,7197770,3580005,100829788,0.352337,0.607867,0.12886,1.089064,0.324,3.52
Sky_8,3359669788,139882865,18031955,9175482,4803034,107872394,0.941268,0.788388,0.137861,1.867517,0.556,4.16
Sky_9,3359688183,119383683,6484002,8373413,3591122,100935146,0.338465,0.6748,0.128995,1.14226,0.34,3.55
