node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,69.85,0,0,,0,0,,,0,,,0,,
02:00,91.0,94.0,94.32,119,119,100.0,3,3,100.0,100.0,119,10.39,81.14,3,71.67,559.9
03:00,87.0,81.0,86.69,119,118,99.16,3,3,100.0,100.0,118,0.06,0.46,3,108.67,848.96
04:00,94.0,88.0,93.13,119,117,98.32,3,3,100.0,100.0,117,0.18,1.4,3,130.0,1015.62
05:00,98.0,98.0,97.87,119,119,100.0,3,3,100.0,100.0,119,0.74,5.78,3,173.67,1356.77
06:00,92.0,88.0,88.67,119,118,99.16,3,3,100.0,100.0,118,1.36,10.59,3,98.0,765.62
07:00,85.0,87.0,85.53,119,117,98.32,3,3,100.0,100.0,117,3.19,24.91,3,131.33,1026.04
08:00,98.0,65.0,85.42,119,117,98.32,3,3,100.0,100.0,117,0.33,2.6,3,117.0,914.06
09:00,86.0,85.0,85.79,119,117,98.32,3,3,100.0,100.0,117,0.03,0.2,3,119.67,934.9
10:00,89.0,97.0,91.35,119,116,97.48,3,3,100.0,100.0,116,0.45,3.5,3,107.0,835.94
11:00,93.0,93.0,96.01,119,116,97.48,3,3,100.0,100.0,116,0.73,5.72,3,156.67,1223.96
12:00,98.0,65.0,89.03,119,118,99.16,3,3,100.0,100.0,118,1.48,11.59,3,46.33,361.98
13:00,100.0,96.0,82.5,119,116,97.48,3,3,100.0,100.0,116,0.13,1.01,3,111.0,867.19
14:00,100.0,72.0,86.44,119,117,98.32,3,3,100.0,100.0,117,16.7,130.48,3,26.67,208.33
15:00,92.0,95.0,92.41,119,118,99.16,3,3,100.0,100.0,118,0.0,0.0,3,155.67,1216.15
16:00,87.0,100.0,92.65,119,118,99.16,3,3,100.0,100.0,118,22.24,173.73,3,56.67,442.71
17:00,100.0,72.0,85.71,119,117,98.32,3,3,100.0,100.0,117,36.18,282.65,3,4.0,31.25
18:00,100.0,100.0,97.56,119,119,100.0,3,3,100.0,100.0,119,0.46,3.61,3,106.0,828.12
19:00,100.0,90.0,85.48,119,119,100.0,2,2,100.0,100.0,119,0.01,0.07,2,95.0,742.19
20:00,86.0,86.0,91.49,119,119,100.0,2,2,100.0,100.0,119,2.68,20.94,2,106.0,828.12
21:00,91.0,91.0,88.39,119,118,99.16,2,2,100.0,100.0,118,39.31,307.07,2,21.0,164.06
22:00,98.0,86.0,84.9,119,118,99.16,2,2,100.0,100.0,118,15.47,120.83,2,28.0,218.75
23:00,100.0,86.0,86.27,119,117,98.32,2,2,100.0,100.0,117,13.78,107.64,2,31.0,242.19
24:00,100.0,65.0,83.69,119,115,96.64,2,2,100.0,100.0,115,0.0,0.0,2,96.0,750.0
25:00,100.0,92.0,87.03,119,116,97.48,2,2,100.0,100.0,116,2.91,22.7,2,92.0,718.75
26:00,98.0,98.0,97.01,119,116,97.48,2,2,100.0,100.0,116,10.16,79.4,2,42.0,328.12
27:00,98.0,85.0,91.64,119,119,100.0,2,2,100.0,100.0,119,3.9,30.46,2,69.0,539.06
28:00,100.0,87.0,94.17,119,115,96.64,2,2,100.0,100.0,115,0.0,0.0,2,136.0,1062.5
29:00,100.0,100.0,92.62,119,117,98.32,2,2,100.0,100.0,117,0.61,4.74,2,117.0,914.06
30:00,100.0,99.0,98.9,119,116,97.48,2,2,100.0,100.0,116,0.0,0.0,2,133.0,1039.06
