node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,74.36,0,0,,0,0,,,0,,,0,,
02:00,89.0,97.0,89.23,119,118,99.16,3,3,100.0,100.0,118,88.48,691.27,3,11.33,88.54
03:00,100.0,91.0,90.14,119,118,99.16,3,3,100.0,100.0,118,41.24,322.17,3,57.33,447.92
04:00,87.0,87.0,95.51,119,118,99.16,3,3,100.0,100.0,118,51.59,403.07,3,30.33,236.98
05:00,100.0,100.0,100.0,119,118,99.16,3,3,100.0,100.0,118,1.79,13.97,3,94.0,734.38
06:00,90.0,95.0,92.15,119,119,100.0,3,3,100.0,100.0,119,16.06,125.46,3,69.67,544.27
07:00,87.0,87.0,85.91,119,118,99.16,3,3,100.0,100.0,118,2.75,21.45,3,88.67,692.71
08:00,100.0,72.0,85.89,119,116,97.48,3,3,100.0,100.0,116,41.48,324.08,3,23.33,182.29
09:00,88.0,91.0,85.11,119,119,100.0,3,3,100.0,100.0,119,12.43,97.1,3,53.67,419.27
10:00,96.0,99.0,91.77,119,117,98.32,3,3,100.0,100.0,117,0.92,7.21,3,110.67,864.58
11:00,93.0,93.0,89.67,119,117,98.32,3,3,100.0,100.0,117,71.85,561.3,3,0.0,0.0
12:00,100.0,64.0,87.54,119,117,98.32,3,3,100.0,100.0,117,1.76,13.76,3,65.0,507.81
13:00,100.0,86.0,83.35,119,119,100.0,3,3,100.0,100.0,119,67.17,524.75,3,0.0,0.0
14:00,100.0,67.0,89.18,119,119,100.0,3,3,100.0,100.0,119,0.69,5.38,3,82.33,643.23
15:00,100.0,100.0,94.64,119,115,96.64,3,3,100.0,100.0,115,11.54,90.15,3,40.67,317.71
16:00,96.0,96.0,90.2,119,119,100.0,3,3,100.0,100.0,119,1.7,13.26,3,98.33,768.23
17:00,100.0,67.0,82.68,119,117,98.32,3,3,100.0,100.0,117,67.91,530.58,3,18.0,140.62
18:00,98.0,98.0,97.47,119,116,97.48,3,3,100.0,100.0,116,1.47,11.45,3,87.33,682.29
19:00,100.0,67.0,84.91,119,117,98.32,2,2,100.0,100.0,117,37.02,289.2,2,32.5,253.91
20:00,97.0,88.0,93.04,119,117,98.32,2,2,100.0,100.0,117,31.33,244.79,2,23.5,183.59
21:00,81.0,97.0,87.01,119,117,98.32,2,2,100.0,100.0,117,55.79,435.83,2,34.5,269.53
22:00,100.0,59.0,82.33,119,115,96.64,2,2,100.0,100.0,115,51.48,402.17,2,0.0,0.0
23:00,100.0,70.0,81.0,119,118,99.16,2,2,100.0,100.0,118,1.58,12.31,2,54.5,425.78
24:00,100.0,70.0,85.37,119,117,98.32,2,2,100.0,100.0,117,14.07,109.91,2,27.5,214.84
25:00,97.0,88.0,89.66,119,119,100.0,2,2,100.0,100.0,119,3.87,30.2,2,62.5,488.28
26:00,100.0,100.0,99.74,119,118,99.16,2,2,100.0,100.0,118,50.64,395.59,2,0.0,0.0
27:00,91.0,91.0,90.44,119,116,97.48,2,2,100.0,100.0,116,21.94,171.4,2,31.0,242.19
28:00,97.0,97.0,93.33,119,118,99.16,2,2,100.0,100.0,118,1.98,15.49,2,71.5,558.59
29:00,97.0,91.0,92.24,119,117,98.32,2,2,100.0,100.0,117,1.2,9.35,2,118.5,925.78
30:00,98.0,97.0,96.78,119,115,96.64,2,2,100.0,100.0,115,58.66,458.29,2,0.0,0.0
