node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,73.38,0,0,,0,0,,,0,,,0,,
02:00,93.0,97.0,93.27,119,119,100.0,3,3,100.0,100.0,119,63.23,493.96,3,22.67,177.08
03:00,100.0,86.0,87.15,119,117,98.32,3,3,100.0,100.0,117,46.59,363.98,3,16.67,130.21
04:00,95.0,98.0,95.6,119,117,98.32,3,3,100.0,100.0,117,86.53,676.01,3,10.33,80.73
05:00,99.0,99.0,99.23,119,117,98.32,3,3,100.0,100.0,117,0.27,2.14,3,135.67,1059.9
06:00,97.0,91.0,94.43,119,118,99.16,3,3,100.0,100.0,118,68.25,533.24,3,38.0,296.88
07:00,79.0,92.0,90.07,119,118,99.16,3,3,100.0,100.0,118,33.42,261.12,3,80.33,627.6
08:00,100.0,67.0,83.94,119,118,99.16,3,3,100.0,100.0,118,77.36,604.41,3,5.0,39.06
09:00,85.0,88.0,83.23,119,117,98.32,3,3,100.0,100.0,117,3.79,29.58,3,68.33,533.85
10:00,98.0,96.0,96.58,119,117,98.32,3,3,100.0,100.0,117,3.94,30.78,3,112.33,877.6
11:00,96.0,100.0,96.27,119,116,97.48,3,3,100.0,100.0,116,1.4,10.91,3,91.33,713.54
12:00,100.0,72.0,91.62,119,118,99.16,3,3,100.0,100.0,118,88.66,692.66,3,2.0,15.62
13:00,98.0,86.0,86.56,119,118,99.16,3,3,100.0,100.0,118,32.02,250.13,3,34.0,265.62
14:00,100.0,89.0,89.1,119,118,99.16,3,3,100.0,100.0,118,48.09,375.73,3,14.33,111.98
15:00,88.0,88.0,89.3,119,117,98.32,3,3,100.0,100.0,117,9.4,73.45,3,71.67,559.9
16:00,91.0,90.0,91.31,119,118,99.16,3,3,100.0,100.0,118,74.41,581.3,3,0.33,2.6
17:00,100.0,76.0,81.75,119,116,97.48,3,3,100.0,100.0,116,0.78,6.13,3,96.33,752.6
18:00,97.0,95.0,94.86,119,117,98.32,3,3,100.0,100.0,117,2.88,22.5,3,74.0,578.12
19:00,100.0,78.0,84.48,119,118,99.16,2,2,100.0,100.0,118,8.95,69.92,2,33.0,257.81
20:00,87.0,98.0,92.38,119,118,99.16,2,2,100.0,100.0,118,0.0,0.0,2,89.0,695.31
21:00,91.0,97.0,94.52,119,117,98.32,2,2,100.0,100.0,117,80.33,627.6,2,0.0,0.0
22:00,100.0,66.0,86.99,119,115,96.64,2,2,100.0,100.0,115,52.56,410.6,2,0.0,0.0
23:00,97.0,74.0,79.12,119,118,99.16,2,2,100.0,100.0,118,2.24,17.48,2,47.0,367.19
24:00,98.0,71.0,89.16,119,116,97.48,2,2,100.0,100.0,116,3.02,23.57,2,61.0,476.56
25:00,100.0,91.0,93.45,119,118,99.16,2,2,100.0,100.0,118,25.14,196.44,2,67.5,527.34
26:00,100.0,98.0,99.44,119,118,99.16,2,2,100.0,100.0,118,15.67,122.42,2,68.0,531.25
27:00,95.0,95.0,90.13,119,118,99.16,2,2,100.0,100.0,118,50.0,390.62,2,5.0,39.06
28:00,100.0,87.0,91.28,119,117,98.32,2,2,100.0,100.0,117,16.18,126.4,2,42.0,328.12
29:00,97.0,89.0,93.31,119,115,96.64,2,2,100.0,100.0,115,0.69,5.37,2,95.0,742.19
30:00,98.0,98.0,98.71,119,116,97.48,2,2,100.0,100.0,116,0.23,1.82,2,86.0,671.88
