mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359682963,163323283,3818683,18421750,15147737,125935113,0.199335,1.893319,0.160945,2.253599,0.671,4.86
Sky_10,3359693593,112717563,5420039,5638975,2314791,99343758,0.282926,0.448592,0.126961,0.85848,0.256,3.35
Sky_11,3359681940,113045934,4827704,6300159,2755044,99163027,0.252006,0.510713,0.12673,0.88945,0.265,3.36
Sky_12,3359681244,136526003,17321720,8331485,4046127,106826671,0.904194,0.698097,0.136524,1.738816,0.518,4.06
Sky_13,3359692683,124212973,8979256,8053357,5030358,102150002,0.468717,0.737922,0.130548,1.337186,0.398,3.7
Sky_14,3359699379,141125089,21502883,6713103,3819879,109089224,1.12245,0.59406,0.139416,1.855927,0.552,4.2
Sky_15,3359686317,114691580,5405581,4833600,3140932,101311467,0.282171,0.449764,0.129476,0.861411,0.256,3.41
Sky_16,3359682501,116011614,5223883,7056497,3727671,100003563,0.272687,0.608227,0.127805,1.008718,0.3,3.45
Sky_17,3359681773,125862279,8500469,9674677,5427091,102260042,0.443724,0.85174,0.130688,1.426153,0.424,3.75
Sky_18,3359682518,107011469,5690714,2125464,1117495,98077796,0.297055,0.182903,0.125343,0.605302,0.18,3.19
Sky_19,3359683992,124771270,8268633,8809944,5653758,102038935,0.431623,0.815753,0.130406,1.377781,0.41,3.71
Sky_2,3359697659,108801753,4371283,4481728,1960446,97988296,0.228181,0.363339,0.125229,0.716749,0.213,3.24
Sky_20,3359684040,116678179,5981558,6799734,4115458,99781429,0.312237,0.615617,0.127521,1.055375,0.314,3.47
Sky_21,3359695777,109318022,5061368,4224725,1746786,98285143,0.264203,0.336793,0.125608,0.726605,0.216,3.25
Sky_22,3359703919,129871748,15562646,5868356,3126035,105314711,0.81237,0.507284,0.134592,1.454246,0.433,3.87
Sky_23,3359686403,127787697,12379952,5913043,5109715,104384987,0.646233,0.621684,0.133404,1.401321,0.417,3.8
Sky_24,3359690454,126408497,14610314,4800410,2586644,104411129,0.762658,0.41663,0.133437,1.312726,0.391,3.76
Sky_25,3359706503,110576402,5080390,4994045,1958715,98543252,0.265196,0.392136,0.125938,0.78327,0.233,3.29
Sky_26,3359694725,104566706,3928554,2872719,944467,96820966,0.205071,0.215289,0.123737,0.544097,0.162,3.11
Sky_27,3359689784,109228194,4922493,4168069,1710470,98427162,0.256954,0.33155,0.12579,0.714294,0.213,3.25
Sky_28,3359699145,112807684,5004295,6179982,2682267,98941140,0.261224,0.499831,0.126447,0.887502,0.264,3.36
Sky_29,3359700114,110523563,5187381,4774616,1946238,98615328,0.270781,0.379056,0.12603,0.775868,0.231,3.29
Sky_3,3359706653,108706651,4449230,4614657,1994069,97648695,0.23225,0.372732,0.124795,0.729777,0.217,3.24
Sky_30,3359706802,106061573,3983650,3537932,1423671,97116320,0.207947,0.279834,0.124115,0.611896,0.182,3.16
Sky_4,3359705230,108900770,4612193,4122174,1998277,98168126,0.240756,0.345193,0.125459,0.711409,0.212,3.24
Sky_5,3359691971,108337100,6471475,2633065,967478,98265082,0.337811,0.203071,0.125583,0.666464,0.198,3.22
Sky_6,3359706623,112866112,5909510,5355571,2360983,99240048,0.308476,0.435214,0.126829,0.870519,0.259,3.36
Sky_7,3359686097,122063913,7090515,6161099,4593973,104218326,0.370125,0.606586,0.133191,1.109902,0.33,3.63
Sky_8,3359697612,135127904,16059966,8237084,4905330,105925524,0.83833,0.741232,0.135373,1.714935,0.51,4.02
Sky_9,3359680693,123666321,7154598,10197699,4719038,101594986,0.37347,0.841304,0.129838,1.344612,0.4,3.68
