node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,76.03,0,0,,0,0,,,0,,,0,,
02:00,94.0,91.0,92.41,119,115,96.64,3,3,100.0,100.0,115,51.71,404.01,3,29.33,229.17
03:00,98.0,89.0,90.77,119,118,99.16,3,3,100.0,100.0,118,83.04,648.77,3,0.0,0.0
04:00,91.0,85.0,93.46,119,117,98.32,3,3,100.0,100.0,117,94.12,735.31,3,21.0,164.06
05:00,95.0,95.0,98.09,119,116,97.48,3,3,100.0,100.0,116,90.01,703.19,3,29.0,226.56
06:00,83.0,99.0,88.71,119,117,98.32,3,3,100.0,100.0,117,42.42,331.4,3,51.0,398.44
07:00,87.0,87.0,80.91,119,119,100.0,3,3,100.0,100.0,119,115.36,901.26,3,7.33,57.29
08:00,98.0,87.0,87.14,119,118,99.16,3,3,100.0,100.0,118,2.47,19.33,3,73.0,570.31
09:00,89.0,89.0,87.49,119,118,99.16,3,3,100.0,100.0,118,91.99,718.68,3,0.0,0.0
10:00,95.0,91.0,95.66,119,118,99.16,3,3,100.0,100.0,118,23.35,182.4,3,59.33,463.54
11:00,88.0,97.0,88.05,119,116,97.48,3,3,100.0,100.0,116,10.38,81.09,3,48.0,375.0
12:00,100.0,69.0,87.78,119,118,99.16,3,3,100.0,100.0,118,6.45,50.38,3,54.33,424.48
13:00,98.0,81.0,82.98,119,118,99.16,3,3,100.0,100.0,118,38.09,297.6,3,4.67,36.46
14:00,100.0,85.0,87.7,119,115,96.64,3,3,100.0,100.0,115,33.56,262.16,3,44.33,346.35
15:00,98.0,88.0,92.76,119,116,97.48,3,3,100.0,100.0,116,83.9,655.44,3,11.33,88.54
16:00,98.0,88.0,90.91,119,117,98.32,3,3,100.0,100.0,117,6.39,49.95,3,78.33,611.98
17:00,98.0,71.0,81.9,119,116,97.48,3,3,100.0,100.0,116,71.6,559.4,3,0.0,0.0
18:00,97.0,95.0,96.39,119,117,98.32,3,3,100.0,100.0,117,49.37,385.68,3,54.67,427.08
19:00,98.0,68.0,86.14,119,119,100.0,2,2,100.0,100.0,119,39.05,305.08,2,36.5,285.16
20:00,92.0,98.0,91.61,119,116,97.48,2,2,100.0,100.0,116,3.29,25.73,2,119.5,933.59
21:00,100.0,100.0,88.53,119,118,99.16,2,2,100.0,100.0,118,41.25,322.23,2,18.0,140.62
22:00,96.0,88.0,83.25,119,116,97.48,2,2,100.0,100.0,116,104.63,817.42,2,0.0,0.0
23:00,98.0,72.0,85.61,119,116,97.48,2,2,100.0,100.0,116,83.9,655.44,2,27.0,210.94
24:00,98.0,70.0,86.24,119,119,100.0,2,2,100.0,100.0,119,64.16,501.25,2,0.0,0.0
25:00,98.0,86.0,89.58,119,115,96.64,2,2,100.0,100.0,115,6.08,47.49,2,52.5,410.16
26:00,100.0,95.0,98.08,119,116,97.48,2,2,100.0,100.0,116,50.21,392.24,2,9.5,74.22
27:00,92.0,98.0,90.41,119,118,99.16,2,2,100.0,100.0,118,41.97,327.93,2,20.5,160.16
28:00,100.0,87.0,94.31,119,116,97.48,2,2,100.0,100.0,116,37.21,290.68,2,45.5,355.47
29:00,100.0,93.0,90.07,119,115,96.64,2,2,100.0,100.0,115,47.93,374.46,2,44.5,347.66
30:00,100.0,94.0,98.06,119,116,97.48,2,2,100.0,100.0,116,85.43,667.43,2,0.0,0.0
