mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359653880,162889941,3785394,18478431,15135443,125490673,0.197598,1.895822,0.160377,2.253797,0.671,4.85
Sky_10,3359644594,109979228,4824412,4774747,1989859,98390210,0.251834,0.381524,0.125743,0.759101,0.226,3.27
Sky_11,3359654991,109770760,5341996,3441586,1714994,99272184,0.278852,0.290831,0.12687,0.696553,0.207,3.27
Sky_12,3359668991,123735694,10121546,7301544,3557279,102755325,0.528345,0.612438,0.131321,1.272104,0.379,3.68
Sky_13,3359664529,121083875,7730724,7748481,4306769,101297901,0.403544,0.679916,0.129459,1.212919,0.361,3.6
Sky_14,3359645920,129757041,11611658,9594618,4781121,103769644,0.606129,0.810792,0.132618,1.549538,0.461,3.86
Sky_15,3359644142,112313875,5611273,5193022,2453588,99055992,0.292908,0.431269,0.126594,0.850771,0.253,3.34
Sky_16,3359672544,113803923,4911868,6371944,3215507,99304604,0.2564,0.540732,0.126911,0.924043,0.275,3.39
Sky_17,3359654806,119672387,6202309,8233166,4595206,100641706,0.323761,0.72352,0.12862,1.175901,0.35,3.56
Sky_18,3359667571,106074188,5296385,2325526,949159,97503118,0.276471,0.184692,0.124609,0.585773,0.174,3.16
Sky_19,3359661178,124221404,12454762,5374595,3178862,103213185,0.650139,0.482415,0.131906,1.26446,0.376,3.7
Sky_2,3359655061,119531525,7611986,6477778,3173489,102268272,0.397346,0.544331,0.130699,1.072376,0.319,3.56
Sky_20,3359670213,113330827,5719398,5997938,2443745,99169746,0.298553,0.476111,0.126739,0.901402,0.268,3.37
Sky_21,3359664336,111352923,5135551,5080790,2196888,98939694,0.268076,0.410461,0.126445,0.804982,0.24,3.31
Sky_22,3359645665,142207751,24567881,5249960,2698781,109691129,1.282443,0.448309,0.140185,1.870938,0.557,4.23
Sky_23,3359667658,123398324,9295905,7799244,4211718,102091457,0.485246,0.677418,0.130473,1.293137,0.385,3.67
Sky_24,3359653196,130421819,15204791,6544559,3487052,105185417,0.79369,0.565783,0.134427,1.4939,0.445,3.88
Sky_25,3359670773,111767524,5518871,4869974,2370218,99008461,0.288085,0.408347,0.126533,0.822965,0.245,3.33
Sky_26,3359663920,107017564,3894769,4192402,1460276,97470117,0.203307,0.318811,0.124567,0.646685,0.192,3.19
Sky_27,3359644032,112924650,5060002,6546854,2402172,98915622,0.264132,0.504725,0.126414,0.895271,0.266,3.36
Sky_28,3359644064,115346091,5562151,7261175,3368841,99153924,0.290344,0.599533,0.126719,1.016596,0.303,3.43
Sky_29,3359649661,112201151,4829241,6007747,2474081,98890082,0.252086,0.478375,0.126382,0.856843,0.255,3.34
Sky_3,3359672627,111936051,4108472,7040878,2691228,98095473,0.214462,0.548891,0.125366,0.888719,0.265,3.33
Sky_30,3359666625,104811869,3888144,3107998,843732,96971995,0.202961,0.222878,0.12393,0.549769,0.164,3.12
Sky_4,3359661156,113783699,7411803,4736929,1879780,99755187,0.386896,0.373182,0.127487,0.887566,0.264,3.39
Sky_5,3359656024,107133604,6051649,1819714,876259,98385982,0.315896,0.152053,0.125737,0.593686,0.177,3.19
Sky_6,3359664249,106468055,4000479,3527248,1494478,97445850,0.208825,0.283225,0.124536,0.616586,0.184,3.17
Sky_7,3359656048,121740698,5263675,7430857,5259494,103786672,0.274764,0.715736,0.132639,1.123139,0.334,3.62
Sky_8,3359651809,154240446,28269955,8489915,4867685,112612891,1.475692,0.753369,0.143919,2.37298,0.706,4.59
Sky_9,3359671623,119771173,5831477,9168208,4068815,100702673,0.304403,0.746568,0.128698,1.179669,0.351,3.56
