node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,73.22,0,0,,0,0,,,0,,,0,,
02:00,88.0,94.0,92.87,119,118,99.16,3,3,100.0,100.0,118,2.19,17.15,3,107.67,841.15
03:00,90.0,87.0,87.13,119,116,97.48,3,3,100.0,100.0,116,0.6,4.71,3,155.33,1213.54
04:00,87.0,94.0,89.79,119,119,100.0,3,3,100.0,100.0,119,7.83,61.19,3,71.33,557.29
05:00,95.0,97.0,97.03,119,114,95.8,3,3,100.0,100.0,114,57.09,446.0,3,61.33,479.17
06:00,88.0,97.0,89.23,119,118,99.16,3,3,100.0,100.0,118,2.73,21.32,3,79.67,622.4
07:00,86.0,86.0,82.44,119,118,99.16,3,3,100.0,100.0,118,2.9,22.64,3,110.67,864.58
08:00,100.0,61.0,83.61,119,117,98.32,3,3,100.0,100.0,117,0.18,1.4,3,86.33,674.48
09:00,90.0,90.0,83.21,119,119,100.0,3,3,100.0,100.0,119,4.27,33.35,3,67.33,526.04
10:00,91.0,86.0,90.81,119,119,100.0,3,3,100.0,100.0,119,0.0,0.0,3,123.0,960.94
11:00,91.0,91.0,88.14,119,116,97.48,3,3,100.0,100.0,116,5.37,41.96,3,75.67,591.15
12:00,98.0,70.0,82.55,119,119,100.0,3,3,100.0,100.0,119,51.5,402.31,3,0.33,2.6
13:00,100.0,81.0,83.07,119,117,98.32,3,3,100.0,100.0,117,31.56,246.53,3,11.0,85.94
14:00,100.0,73.0,87.78,119,116,97.48,3,3,100.0,100.0,116,2.03,15.89,3,52.0,406.25
15:00,93.0,98.0,91.25,119,117,98.32,3,3,100.0,100.0,117,0.48,3.74,3,118.33,924.48
16:00,100.0,100.0,91.99,119,115,96.64,3,3,100.0,100.0,115,0.1,0.82,3,104.67,817.71
17:00,100.0,68.0,86.26,119,117,98.32,3,3,100.0,100.0,117,0.0,0.0,3,121.0,945.31
18:00,98.0,94.0,95.86,119,118,99.16,3,3,100.0,100.0,118,3.33,26.02,3,92.33,721.35
19:00,100.0,80.0,85.16,119,119,100.0,2,2,100.0,100.0,119,32.92,257.22,2,8.0,62.5
20:00,91.0,91.0,92.02,119,114,95.8,2,2,100.0,100.0,114,1.8,14.05,2,59.0,460.94
21:00,96.0,96.0,93.64,119,117,98.32,2,2,100.0,100.0,117,12.65,98.82,2,46.0,359.38
22:00,100.0,72.0,87.86,119,118,99.16,2,2,100.0,100.0,118,0.0,0.0,2,133.0,1039.06
23:00,100.0,86.0,86.42,119,119,100.0,2,2,100.0,100.0,119,14.41,112.59,2,63.5,496.09
24:00,98.0,71.0,84.36,119,118,99.16,2,2,100.0,100.0,118,23.3,182.0,2,20.0,156.25
25:00,95.0,95.0,89.6,119,118,99.16,2,2,100.0,100.0,118,46.49,363.22,2,7.5,58.59
26:00,98.0,92.0,94.65,119,115,96.64,2,2,100.0,100.0,115,1.59,12.43,2,86.0,671.88
27:00,100.0,95.0,92.59,119,117,98.32,2,2,100.0,100.0,117,3.96,30.92,2,49.0,382.81
28:00,86.0,95.0,88.45,119,118,99.16,2,2,100.0,100.0,118,1.94,15.16,2,58.0,453.12
29:00,86.0,86.0,92.05,119,114,95.8,2,2,100.0,100.0,114,0.22,1.71,2,121.0,945.31
30:00,97.0,97.0,96.13,119,118,99.16,2,2,100.0,100.0,118,25.46,198.89,2,24.0,187.5
