node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,69.49,0,0,,0,0,,,0,,,0,,
02:00,93.0,92.0,91.13,119,119,100.0,3,3,100.0,100.0,119,36.38,284.2,3,48.0,375.0
03:00,100.0,89.0,90.25,119,118,99.16,3,3,100.0,100.0,118,30.55,238.68,3,49.67,388.02
04:00,95.0,98.0,91.07,119,118,99.16,3,3,100.0,100.0,118,0.03,0.26,3,172.67,1348.96
05:00,98.0,98.0,97.67,119,119,100.0,3,3,100.0,100.0,119,4.34,33.94,3,72.33,565.1
06:00,95.0,95.0,93.43,119,116,97.48,3,3,100.0,100.0,116,3.44,26.87,3,98.0,765.62
07:00,95.0,95.0,86.32,119,117,98.32,3,3,100.0,100.0,117,0.0,0.0,3,125.0,976.56
08:00,100.0,63.0,86.21,119,117,98.32,3,3,100.0,100.0,117,17.5,136.69,3,25.0,195.31
09:00,90.0,90.0,84.17,119,118,99.16,3,3,100.0,100.0,118,0.35,2.71,3,130.0,1015.62
10:00,93.0,90.0,91.71,119,115,96.64,3,3,100.0,100.0,115,1.03,8.02,3,127.67,997.4
11:00,97.0,92.0,90.08,119,118,99.16,3,3,100.0,100.0,118,0.03,0.2,3,134.0,1046.88
12:00,100.0,67.0,84.78,119,117,98.32,3,3,100.0,100.0,117,34.74,271.43,3,9.67,75.52
13:00,100.0,69.0,80.22,119,117,98.32,3,3,100.0,100.0,117,2.81,21.97,3,52.0,406.25
14:00,98.0,58.0,84.9,119,118,99.16,3,3,100.0,100.0,118,1.53,11.92,3,102.33,799.48
15:00,90.0,90.0,91.05,119,115,96.64,3,3,100.0,100.0,115,1.33,10.39,3,91.33,713.54
16:00,88.0,88.0,90.56,119,114,95.8,3,3,100.0,100.0,114,1.43,11.17,3,147.67,1153.65
17:00,100.0,73.0,84.99,119,118,99.16,3,3,100.0,100.0,118,6.38,49.85,3,37.0,289.06
18:00,98.0,98.0,96.06,119,118,99.16,3,3,100.0,100.0,119,20.06,156.71,3,51.33,401.04
19:00,100.0,69.0,83.51,119,116,97.48,2,2,100.0,100.0,116,0.35,2.76,2,68.0,531.25
20:00,97.0,92.0,90.9,119,117,98.32,2,2,100.0,100.0,117,19.26,150.51,2,41.0,320.31
21:00,91.0,100.0,91.77,119,117,98.32,2,2,100.0,100.0,117,0.1,0.8,2,104.0,812.5
22:00,98.0,60.0,86.97,119,115,96.64,2,2,100.0,100.0,115,15.46,120.79,2,64.5,503.91
23:00,100.0,68.0,83.59,119,117,98.32,2,2,100.0,100.0,117,0.0,0.0,2,103.0,804.69
24:00,100.0,58.0,84.73,119,118,99.16,2,2,100.0,100.0,118,1.33,10.39,2,66.0,515.62
25:00,86.0,98.0,91.21,119,118,99.16,2,2,100.0,100.0,118,0.71,5.56,2,129.0,1007.81
26:00,100.0,97.0,98.88,119,117,98.32,2,2,100.0,100.0,117,0.0,0.0,2,129.5,1011.72
27:00,90.0,97.0,91.9,119,118,99.16,2,2,100.0,100.0,118,0.69,5.36,2,88.5,691.41
28:00,100.0,85.0,91.41,119,117,98.32,2,2,100.0,100.0,117,1.16,9.08,2,111.5,871.09
29:00,82.0,98.0,86.3,119,114,95.8,2,2,100.0,100.0,114,9.43,73.67,2,82.5,644.53
30:00,97.0,98.0,98.1,119,117,98.32,2,2,100.0,100.0,117,8.57,66.97,2,79.5,621.09
