node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,74.9,0,0,,0,0,,,0,,,0,,
02:00,91.0,91.0,93.75,119,118,99.16,3,3,100.0,100.0,118,137.0,1070.31,3,0.0,0.0
03:00,96.0,87.0,86.66,119,112,94.12,3,3,100.0,100.0,112,85.62,668.95,3,23.0,179.69
04:00,95.0,90.0,92.51,119,118,99.16,3,3,100.0,100.0,118,50.47,394.27,3,52.67,411.46
05:00,98.0,98.0,98.53,119,114,95.8,3,3,100.0,100.0,114,127.1,992.94,3,2.67,20.83
06:00,88.0,88.0,90.04,119,114,95.8,3,3,100.0,100.0,114,90.71,708.68,3,29.33,229.17
07:00,90.0,90.0,83.24,119,118,99.16,3,3,100.0,100.0,118,97.14,758.94,3,16.67,130.21
08:00,100.0,100.0,77.92,119,117,98.32,3,3,100.0,100.0,117,65.56,512.22,3,14.67,114.58
09:00,87.0,87.0,85.88,119,119,100.0,3,3,100.0,100.0,119,138.04,1078.45,3,0.0,0.0
10:00,92.0,85.0,94.27,119,119,100.0,3,3,100.0,100.0,119,79.49,621.0,3,11.33,88.54
11:00,100.0,93.0,91.62,119,119,100.0,3,3,100.0,100.0,119,124.76,974.66,3,0.0,0.0
12:00,100.0,71.0,83.4,119,118,99.16,3,3,100.0,100.0,118,97.35,760.53,3,0.0,0.0
13:00,100.0,81.0,80.19,119,116,97.48,3,3,100.0,100.0,116,34.98,273.3,3,49.0,382.81
14:00,100.0,76.0,86.53,119,117,98.32,3,3,100.0,100.0,117,42.68,333.47,3,22.0,171.88
15:00,91.0,98.0,92.55,119,116,97.48,3,3,100.0,100.0,116,84.93,663.52,3,19.33,151.04
16:00,96.0,96.0,89.15,119,114,95.8,3,3,100.0,100.0,114,42.6,332.79,3,29.67,231.77
17:00,100.0,71.0,84.05,119,116,97.48,3,3,100.0,100.0,116,105.54,824.56,3,2.0,15.62
18:00,91.0,95.0,96.06,119,119,100.0,3,3,100.0,100.0,119,123.71,966.52,3,5.0,39.06
19:00,100.0,70.0,86.42,119,117,98.32,2,2,100.0,100.0,117,153.99,1203.06,2,0.0,0.0
20:00,95.0,85.0,90.13,119,118,99.16,2,2,100.0,100.0,118,38.05,297.27,2,75.5,589.84
21:00,96.0,87.0,91.17,119,114,95.8,2,2,100.0,100.0,114,96.06,750.48,2,34.5,269.53
22:00,98.0,67.0,87.46,119,111,93.28,2,2,100.0,100.0,111,34.77,271.61,2,37.0,289.06
23:00,98.0,77.0,85.71,119,117,98.32,2,2,100.0,100.0,117,94.58,738.92,2,9.0,70.31
24:00,100.0,71.0,89.01,119,115,96.64,2,2,100.0,100.0,115,93.05,726.97,2,1.0,7.81
25:00,96.0,96.0,91.56,119,116,97.48,2,2,100.0,100.0,116,43.27,338.03,2,41.0,320.31
26:00,98.0,96.0,98.67,119,116,97.48,2,2,100.0,100.0,116,48.77,380.99,2,35.5,277.34
27:00,90.0,90.0,90.99,119,115,96.64,2,2,100.0,100.0,115,70.91,554.01,2,20.5,160.16
28:00,86.0,88.0,91.5,119,115,96.64,2,2,100.0,100.0,115,123.79,967.12,2,83.0,648.44
29:00,92.0,96.0,93.25,119,119,100.0,2,2,100.0,100.0,119,37.56,293.46,2,79.0,617.19
30:00,94.0,97.0,97.98,119,117,98.32,2,2,100.0,100.0,117,96.31,752.4,2,6.0,46.88
