mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359650669,161350876,3761784,18057477,12930851,126600764,0.196365,1.747742,0.161796,2.105903,0.627,4.8
Sky_10,3359657103,109138680,4451230,4618489,1743667,98325294,0.232354,0.358826,0.12566,0.71684,0.213,3.25
Sky_11,3359657105,109370610,5008197,3989616,1787353,98585444,0.261428,0.325821,0.125992,0.713241,0.212,3.26
Sky_12,3359646101,126950948,10879792,8383620,4499861,103187675,0.567925,0.726628,0.131874,1.426427,0.425,3.78
Sky_13,3359641345,127445378,9116898,10241338,5529374,102557768,0.475902,0.889468,0.131069,1.496439,0.445,3.79
Sky_14,3359644994,135458078,15877158,8383400,4760230,106437290,0.828788,0.741301,0.136027,1.706115,0.508,4.03
Sky_15,3359648112,112995690,5060454,5929439,2800171,99205626,0.264156,0.49235,0.126785,0.88329,0.263,3.36
Sky_16,3359646822,113188359,5056643,6415000,2814503,98902213,0.263957,0.520544,0.126397,0.910898,0.271,3.37
Sky_17,3359639401,122854381,9239677,7491929,4233334,101889441,0.482311,0.661305,0.130215,1.273831,0.379,3.66
Sky_18,3359651698,106383196,5996636,1898525,827768,97660267,0.313024,0.153763,0.12481,0.591597,0.176,3.17
Sky_19,3359651899,121720451,7826492,7489069,4962999,101441891,0.408543,0.702297,0.129643,1.240482,0.369,3.62
Sky_2,3359644684,111059051,4385307,5597420,2496658,98579666,0.228913,0.456506,0.125985,0.811404,0.242,3.31
Sky_20,3359630256,111628769,6372653,4120596,2096485,99039035,0.332652,0.350643,0.126572,0.809868,0.241,3.32
Sky_21,3359654807,109569721,4949848,3664187,1829281,99126405,0.258382,0.309832,0.126684,0.694897,0.207,3.26
Sky_22,3359632826,127001354,13727093,6149543,3155087,103969631,0.716554,0.524781,0.132873,1.374209,0.409,3.78
Sky_23,3359631045,129537437,15461250,5874693,3381096,104820398,0.807077,0.522026,0.13396,1.463064,0.435,3.86
Sky_24,3359633097,120117970,9414521,6125734,2917428,101660287,0.491438,0.510034,0.129922,1.131394,0.337,3.58
Sky_25,3359653894,110179967,5270798,3316810,2015542,99576817,0.275136,0.300745,0.127259,0.703139,0.209,3.28
Sky_26,3359640856,104581260,3832075,2701920,1184341,96862924,0.200034,0.219185,0.123791,0.54301,0.162,3.11
Sky_27,3359627790,110814710,4913627,5180926,2092457,98627700,0.256491,0.410219,0.126046,0.792756,0.236,3.3
Sky_28,3359641975,113343758,5058943,6561823,2579478,99143514,0.264077,0.515569,0.126705,0.906352,0.27,3.37
Sky_29,3359644529,110993236,5033703,5499833,2002101,98457599,0.262759,0.423109,0.125829,0.811697,0.242,3.3
Sky_3,3359654724,110329294,4125244,4245261,2909227,99049562,0.215338,0.403513,0.126585,0.745436,0.222,3.28
Sky_30,3359634430,103531349,3522964,2061581,1189469,96757335,0.183899,0.183359,0.123656,0.490914,0.146,3.08
Sky_4,3359649486,111531257,4857769,5273338,2664136,98736014,0.253576,0.447674,0.126185,0.827434,0.246,3.32
Sky_5,3359656449,106108580,5782869,2136205,694659,97494847,0.301866,0.159661,0.124598,0.586125,0.174,3.16
Sky_6,3359632711,107953933,4109917,4406635,1700934,97736447,0.214538,0.344467,0.124907,0.683912,0.204,3.21
Sky_7,3359654685,122259504,9057567,5050883,3872535,104278519,0.472805,0.503281,0.133268,1.109354,0.33,3.64
Sky_8,3359635112,140908509,20304785,7934700,4377932,108291092,1.05991,0.694432,0.138396,1.892738,0.563,4.19
Sky_9,3359634148,121759676,8445953,8145468,3480024,101688231,0.440879,0.655678,0.129958,1.226514,0.365,3.62
