mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359686224,123443605,3427009,11576428,6617255,101822913,0.17889,1.026124,0.13013,1.335143,0.397,3.67
Sky_10,3359697250,107295377,5833642,3247188,1605698,96608849,0.304516,0.273703,0.123466,0.701685,0.209,3.19
Sky_11,3359685597,119720942,8664984,7691162,4527645,98837151,0.452312,0.689141,0.126314,1.267767,0.377,3.56
Sky_12,3359684871,120238162,12674253,4902567,2496229,100165113,0.661596,0.417292,0.128011,1.206899,0.359,3.58
Sky_13,3359696340,104051930,5192249,1858046,1008481,95993154,0.271035,0.161672,0.122679,0.555387,0.165,3.1
Sky_14,3359703036,108322703,4958373,4486304,2439393,96438633,0.258827,0.390609,0.123249,0.772685,0.23,3.22
Sky_15,3359689974,108369796,5419741,2240391,2798859,97910805,0.28291,0.284214,0.12513,0.692254,0.206,3.23
Sky_2,3359700950,108300517,4740753,4276241,2591950,96691573,0.247467,0.387366,0.123572,0.758405,0.226,3.22
Sky_3,3359678694,105691129,4642461,3442056,1695307,95911305,0.242336,0.289747,0.122575,0.654658,0.195,3.15
Sky_4,3359677241,113866812,9671665,3900392,1745607,98549148,0.504861,0.318434,0.125946,0.949241,0.283,3.39
Sky_5,3359695262,110260975,5216465,5009078,2836314,97199118,0.272299,0.44248,0.12422,0.839,0.25,3.28
Sky_6,3359679069,117041805,11439039,3837933,1976164,99788669,0.597118,0.327915,0.12753,1.052563,0.313,3.48
Sky_7,3359689358,109951582,6165749,3818007,2916559,97051267,0.321852,0.37983,0.124032,0.825713,0.246,3.27
Sky_8,3359700873,104737759,4633334,2522126,1352950,96229349,0.24186,0.218554,0.122981,0.583395,0.174,3.12
Sky_9,3359683984,113667484,5906749,6778241,3874081,97108413,0.308332,0.600791,0.124105,1.033228,0.308,3.38
