mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359675071,123142443,3479586,11118253,6396355,102148249,0.181634,0.987824,0.130545,1.300004,0.387,3.67
Sky_10,3359692127,112965039,8734710,3953510,1931393,98345426,0.455952,0.331909,0.125685,0.913546,0.272,3.36
Sky_11,3359700225,118408384,8674361,7188017,3807424,98738582,0.452802,0.620143,0.126188,1.199132,0.357,3.52
Sky_12,3359672841,114547479,9393144,4286214,2456113,98412008,0.490322,0.380267,0.125771,0.99636,0.297,3.41
Sky_13,3359683524,105201284,5502872,2154238,1276829,96267345,0.28725,0.193512,0.12303,0.603792,0.18,3.13
Sky_14,3359693009,109477276,5243613,5046656,2711440,96475567,0.273717,0.437557,0.123296,0.834569,0.248,3.26
Sky_15,3359693487,106100557,5393789,2970402,1803777,95932589,0.281556,0.269264,0.122602,0.673421,0.2,3.16
Sky_2,3359674684,111306847,5128180,5659435,3563347,96955885,0.267691,0.520165,0.12391,0.911766,0.271,3.31
Sky_3,3359701061,107495117,5080669,4274398,2022587,96117463,0.265211,0.35515,0.122838,0.743199,0.221,3.2
Sky_4,3359684229,107698443,5809676,3328176,1772606,96787985,0.303265,0.287684,0.123695,0.714644,0.213,3.21
Sky_5,3359682903,115713074,8630654,5321500,3072318,98688602,0.45052,0.473411,0.126124,1.050056,0.313,3.44
Sky_6,3359686613,119327985,13202167,3724061,1952094,100449663,0.689153,0.320135,0.128375,1.137663,0.339,3.55
Sky_7,3359673201,111595536,5603104,5429200,3688601,96874631,0.292482,0.514244,0.123806,0.930532,0.277,3.32
Sky_8,3359700873,105705007,5279918,2832985,1392046,96200058,0.275612,0.238292,0.122944,0.636847,0.19,3.15
Sky_9,3359679691,110490256,5905424,3797969,3704183,97082680,0.308263,0.423121,0.124072,0.855456,0.255,3.29
