mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359614507,121892306,3344759,10659094,6340572,101547881,0.174596,0.958781,0.129778,1.263156,0.376,3.63
Sky_10,3359630550,117034672,11405471,3859590,2020527,99749084,0.595366,0.331639,0.127479,1.054484,0.314,3.48
Sky_11,3359611746,115729691,6063894,7507523,4657498,97500776,0.316535,0.686107,0.124606,1.127248,0.336,3.44
Sky_12,3359611222,113519881,9501919,3629763,1948123,98440076,0.496,0.314593,0.125806,0.936399,0.279,3.38
Sky_13,3359637403,105715415,5129117,3078513,1573621,95934164,0.26774,0.26238,0.122604,0.652724,0.194,3.15
Sky_14,3359608091,109867408,4809820,5307795,3326109,96423684,0.251073,0.486952,0.123229,0.861254,0.256,3.27
Sky_15,3359631348,105723423,5354700,2749570,1535128,96084025,0.279515,0.241657,0.122795,0.643968,0.192,3.15
Sky_2,3359626395,108384805,5190743,3983112,2473035,96737915,0.270957,0.364127,0.123631,0.758715,0.226,3.23
Sky_3,3359611920,107334851,5046521,4148692,1987910,96151728,0.263428,0.346104,0.122882,0.732415,0.218,3.19
Sky_4,3359620513,108294151,6009331,3156783,1869691,97258346,0.313687,0.283493,0.124296,0.721476,0.215,3.22
Sky_5,3359630408,115363270,7688323,6026665,3196246,98452036,0.40133,0.520172,0.125822,1.047324,0.312,3.43
Sky_6,3359635975,118430191,12040534,4301626,2109376,99978655,0.628516,0.361581,0.127773,1.117869,0.333,3.53
Sky_7,3359634958,110306209,5989854,4657436,2724046,96934873,0.31267,0.416316,0.123883,0.852869,0.254,3.28
Sky_8,3359630978,104329480,4554121,2498695,1419157,95857507,0.237725,0.220967,0.122506,0.581198,0.173,3.11
Sky_9,3359637213,110153677,5296319,5189616,3017281,96650461,0.276468,0.462869,0.123519,0.862856,0.257,3.28
