node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,8.45,100.0,64.99,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,8.45,1,119,2.01,15.69,6,26.5,207.03
03:00,8.45,98.3,65.21,119,117,119,119,98.32,98.32,98.32,1,6,6,6,6,100.0,100.0,100.0,8.45,1,117,105.52,824.39,6,0.0,0.0
04:00,8.45,100.0,65.75,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,8.45,1,119,109.83,858.06,6,0.0,0.0
05:00,8.45,100.0,66.41,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,8.45,1,119,108.49,847.56,6,0.0,0.0
06:00,8.77,99.15,66.47,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,8.77,1,118,44.06,344.21,5,0.0,0.0
07:00,8.77,100.0,67.04,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,11.71,91.45,5,0.2,1.56
08:00,8.77,100.0,67.31,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,58.8,459.36,5,0.0,0.0
09:00,8.77,100.0,67.85,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,76.35,596.51,5,0.0,0.0
10:00,8.77,100.0,68.14,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,42.46,331.74,5,0.0,0.0
11:00,8.77,100.0,68.68,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,52.24,408.15,5,0.0,0.0
12:00,8.77,99.15,68.76,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,8.77,1,118,54.93,429.16,5,0.0,0.0
13:00,8.77,98.3,68.22,119,117,119,119,98.32,98.32,98.32,1,5,5,5,5,100.0,100.0,100.0,8.77,1,117,120.82,943.91,5,0.0,0.0
14:00,8.77,100.0,69.82,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,72.92,569.66,5,0.0,0.0
15:00,8.77,99.15,70.4,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,8.77,1,118,77.36,604.34,5,0.0,0.0
