mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359680607,124091622,3439254,11540616,6910754,102200998,0.179529,1.040657,0.130613,1.350799,0.402,3.69
Sky_10,3359668988,107906503,5876501,3635884,1806156,96587962,0.306753,0.306931,0.123439,0.737124,0.219,3.21
Sky_11,3359681514,119047113,8323899,7006377,4767919,98948918,0.434508,0.66407,0.126457,1.225035,0.365,3.54
Sky_12,3359681226,119539253,12125811,4590351,2601669,100221422,0.632967,0.40563,0.128083,1.16668,0.347,3.56
Sky_13,3359676854,105661970,4920759,3111219,1680575,95949417,0.256864,0.270257,0.122623,0.649744,0.193,3.15
Sky_14,3359673034,110008628,4846882,5550920,3140765,96470061,0.253007,0.490211,0.123289,0.866507,0.258,3.27
Sky_15,3359673684,106890443,5076399,3706452,2142219,95965373,0.264988,0.329865,0.122644,0.717497,0.214,3.18
Sky_2,3359669651,108818450,4954570,4673442,2764006,96426432,0.258629,0.419472,0.123233,0.801334,0.239,3.24
Sky_3,3359679820,106658124,4911013,3664685,2122229,95960197,0.256355,0.326382,0.122637,0.705374,0.21,3.17
Sky_4,3359667066,113406022,9583891,3377689,1824638,98619804,0.500279,0.293411,0.126036,0.919726,0.274,3.38
Sky_5,3359691668,111570631,5537407,5424895,3403410,97204919,0.289053,0.497916,0.124228,0.911197,0.271,3.32
Sky_6,3359686599,118280516,12463039,3482750,1900978,100433749,0.650571,0.303642,0.128354,1.082567,0.322,3.52
Sky_7,3359677855,110528688,5870574,4772954,3063070,96822090,0.306444,0.441952,0.123739,0.872134,0.26,3.29
Sky_8,3359690468,104918487,5011793,1976184,1479843,96450667,0.261616,0.19492,0.123264,0.579799,0.173,3.12
Sky_9,3359683126,112245822,6049793,5200756,3871140,97124133,0.315799,0.511655,0.124125,0.951579,0.283,3.34
