mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359685327,220242619,6413581,47586931,41945273,124296834,0.334789,5.049616,0.158851,5.543257,1.65,6.56
Sky_10,3359666176,158596771,12272079,21002060,16464332,108858300,0.640603,2.113105,0.139121,2.892828,0.861,4.72
Sky_11,3359685327,163607263,18361385,21920317,13860133,109465428,0.958464,2.018017,0.139897,3.116378,0.928,4.87
Sky_12,3359688774,190978000,19818911,33145069,22322434,115691586,1.034547,3.128367,0.147854,4.310768,1.283,5.68
Sky_13,3359685327,209024209,22034113,37895094,28334737,120760265,1.150181,3.735362,0.154332,5.039875,1.5,6.22
Sky_14,3359685327,192627833,17894926,34721376,25664485,114347046,0.934115,3.405763,0.146136,4.486013,1.335,5.73
Sky_15,3359664681,189790739,28971292,26372817,18202303,116244327,1.512301,2.514037,0.14856,4.174898,1.243,5.65
Sky_16,3359685327,166724469,16123283,25344621,17424223,107832342,0.841635,2.412163,0.13781,3.391608,1.01,4.96
Sky_17,3359685327,196969819,22592163,31383091,22716794,120277771,1.179311,3.051234,0.153715,4.384259,1.305,5.86
Sky_18,3359687004,137708990,12165097,13602251,9022242,102919400,0.635018,1.276021,0.131531,2.04257,0.608,4.1
Sky_19,3359685327,199960712,11482227,36264970,31135510,121078005,0.599372,3.801387,0.154738,4.555497,1.356,5.95
Sky_2,3359685327,151787503,12873281,21508025,12623074,104783123,0.671985,1.924994,0.133913,2.730892,0.813,4.52
Sky_20,3359663041,185874459,26309370,28228644,18258273,113078172,1.373349,2.621862,0.144514,4.139725,1.232,5.53
Sky_21,3359685327,165316623,19920176,21826288,15008055,108562104,1.039833,2.077457,0.138742,3.256033,0.969,4.92
Sky_22,3359685327,190493861,19660248,29722563,23083496,118027554,1.026265,2.978262,0.150839,4.155366,1.237,5.67
Sky_23,3359685327,186099150,16505296,29662291,22539068,117392495,0.861576,2.944157,0.150028,3.955761,1.177,5.54
Sky_24,3359659493,194643936,23557535,32296296,23038513,115751592,1.229703,3.120883,0.147931,4.498517,1.339,5.79
Sky_25,3359686092,155393207,13980455,22121707,14219926,105071119,0.72978,2.049668,0.134281,2.913729,0.867,4.63
Sky_26,3359681133,142104706,13940676,16114431,9120842,102928757,0.727703,1.423269,0.131543,2.282516,0.679,4.23
Sky_27,3359680336,159937406,19789813,19492902,12831817,107822874,1.033028,1.823114,0.137798,2.99394,0.891,4.76
Sky_28,3359660829,172206280,18617087,27098439,16884458,109606296,0.971812,2.480635,0.140077,3.592524,1.069,5.13
Sky_29,3359670039,151322397,14472265,16783358,13213675,106853099,0.755452,1.691833,0.136558,2.583843,0.769,4.5
Sky_3,3359685327,155811497,12069762,22915275,13820914,107005546,0.630042,2.071921,0.136753,2.838716,0.845,4.64
Sky_30,3359660795,144099660,12373692,17679215,10990929,103055824,0.645907,1.616996,0.131705,2.394608,0.713,4.29
Sky_4,3359688462,153022931,11914804,22994440,13432058,104681629,0.621953,2.054454,0.133783,2.81019,0.836,4.55
Sky_5,3359671342,137445991,12970030,13564314,8125548,102786099,0.677036,1.223308,0.131361,2.031704,0.605,4.09
Sky_6,3359685327,156591489,12756799,19568457,15176277,109089956,0.665905,1.959603,0.139417,2.764925,0.823,4.66
Sky_7,3359685327,166196975,12989078,26855438,16292001,110060458,0.67803,2.433516,0.140657,3.252203,0.968,4.95
Sky_8,3359685327,191264236,20039321,30681941,20560810,119982164,1.046053,2.890091,0.153337,4.089481,1.217,5.69
Sky_9,3359685327,178687329,18626972,28530746,19070827,112458784,0.972328,2.684729,0.143722,3.800779,1.131,5.32
