mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359653935,221438001,6254146,48275646,42984500,123923709,0.326466,5.147072,0.158375,5.631913,1.676,6.59
Sky_10,3359631106,148992114,12062198,19171572,12712167,105046177,0.629647,1.798243,0.134249,2.562139,0.763,4.43
Sky_11,3359629923,160223543,17022051,20555587,13722854,108923051,0.888551,1.933304,0.139204,2.961059,0.881,4.77
Sky_12,3359649733,204500681,21011916,36813450,25957654,120717661,1.096822,3.54029,0.154277,4.791389,1.426,6.09
Sky_13,3359644977,214552735,23978870,40004704,29377740,121191421,1.251697,3.91317,0.154883,5.319749,1.583,6.39
Sky_14,3359648626,203817563,20401173,38088611,25729420,119598359,1.064941,3.599337,0.152847,4.817125,1.434,6.07
Sky_15,3359651744,182998882,24262232,28016444,17999584,112720622,1.266489,2.595304,0.144057,4.005849,1.192,5.45
Sky_16,3359650705,168574175,14285804,27531900,17984809,108771662,0.745719,2.567142,0.13901,3.451872,1.027,5.02
Sky_17,3359643284,191555420,16891452,34134801,25190182,115338985,0.881734,3.345929,0.147403,4.375066,1.302,5.7
Sky_18,3359654393,136857723,12617518,12920506,8113667,103206032,0.658634,1.186327,0.131897,1.976859,0.588,4.07
Sky_19,3359654161,199301620,13135751,35725539,29887182,120553148,0.685686,3.700557,0.154067,4.540311,1.351,5.93
Sky_2,3359647950,151376310,12316736,21600740,12808224,104650610,0.642934,1.940666,0.133743,2.717343,0.809,4.51
Sky_20,3359634139,189175950,33465287,23252008,15558289,116900366,1.746888,2.188901,0.149399,4.085187,1.216,5.63
Sky_21,3359627440,177602620,30166264,19028786,14124844,114282726,1.574679,1.869865,0.146053,3.590597,1.069,5.29
Sky_22,3359636709,180104743,19684659,26677735,19439221,114303128,1.027539,2.600996,0.146079,3.774615,1.124,5.36
Sky_23,3359634928,188377624,13147727,33206459,24883160,117140278,0.686311,3.276255,0.149705,4.112271,1.224,5.61
Sky_24,3359636980,180283375,18179372,27658784,20456158,113989061,0.948963,2.713683,0.145678,3.808324,1.134,5.37
Sky_25,3359626527,154094797,13254180,19273648,16106166,105460803,0.691868,1.995422,0.134779,2.822069,0.84,4.59
Sky_26,3359644739,141945931,13005301,16659225,9544206,102737199,0.678877,1.477874,0.131298,2.288048,0.681,4.23
Sky_27,3359631704,159802671,20681346,18266138,12119682,108735505,1.079566,1.71376,0.138964,2.93229,0.873,4.76
Sky_28,3359645858,165125395,17273990,23686538,15582831,108582036,0.901702,2.214792,0.138768,3.255263,0.969,4.91
Sky_29,3359648412,160839239,18112587,21392428,14355280,106978944,0.945477,2.016171,0.136719,3.098367,0.922,4.79
Sky_3,3359626770,160472454,12051648,21718704,15708905,110993197,0.629096,2.110917,0.141849,2.881862,0.858,4.78
Sky_30,3359638344,142595667,13639744,15540455,9787933,103627535,0.711995,1.428521,0.132436,2.272952,0.677,4.24
Sky_4,3359652752,155541323,12971326,22688063,14556886,105325048,0.677103,2.100615,0.134605,2.912324,0.867,4.63
Sky_5,3359628495,137965650,12434393,12974698,8819285,103737274,0.649075,1.229181,0.132576,2.010832,0.599,4.11
Sky_6,3359635977,147922612,12645085,18838008,11153050,105286469,0.660073,1.691496,0.134556,2.486125,0.74,4.4
Sky_7,3359626701,168373577,12066507,25545959,18779470,111981641,0.629872,2.499954,0.143113,3.272938,0.974,5.01
Sky_8,3359638378,184787211,15683303,32680084,20901783,115522041,0.818668,3.022017,0.147637,3.988323,1.187,5.5
Sky_9,3359637414,181297188,21939590,28113488,17501352,113742758,1.145247,2.572677,0.145363,3.863287,1.15,5.4
