mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359704076,210989281,5506173,45641196,37818974,122022938,0.287422,4.707154,0.155945,5.150521,1.533,6.28
Sky_10,3359701031,157218786,13152479,23773562,14687457,105605288,0.686559,2.169201,0.134964,2.990724,0.89,4.68
Sky_11,3359691587,158415815,13990464,23307728,14451561,106666062,0.730302,2.129624,0.136319,2.996245,0.892,4.72
Sky_12,3359706666,205084628,23655793,31901493,24456103,125071239,1.234832,3.178568,0.159841,4.573242,1.361,6.1
Sky_13,3359686422,201710389,18445553,36790097,26073066,120401673,0.962858,3.545482,0.153873,4.662214,1.388,6.0
Sky_14,3359703337,200041199,19453982,36364951,24402279,119819987,1.015498,3.427272,0.15313,4.5959,1.368,5.95
Sky_15,3359701347,164880834,13773121,25890586,17783794,107433333,0.718957,2.463235,0.1373,3.319492,0.988,4.91
Sky_16,3359699550,167712582,18331971,24715633,15451531,109213447,0.956929,2.265428,0.139575,3.361932,1.001,4.99
Sky_17,3359698831,195607649,17852735,35189451,25840945,116724518,0.931913,3.442114,0.149174,4.523201,1.346,5.82
Sky_18,3359710459,135764438,12749949,12740366,7608020,102666103,0.665547,1.147649,0.131207,1.944404,0.579,4.04
Sky_19,3359710140,179914123,10922151,27544965,25535558,115911449,0.570136,2.993741,0.148135,3.712013,1.105,5.36
Sky_2,3359698657,152351376,12039240,22376904,13206371,104728861,0.628448,2.006897,0.133843,2.769189,0.824,4.53
Sky_20,3359689641,173883798,24552313,22530172,14784521,112016792,1.281631,2.104549,0.143157,3.529337,1.05,5.18
Sky_21,3359696196,154660938,14682438,20418431,13621592,105938477,0.766423,1.919857,0.135389,2.82167,0.84,4.6
Sky_22,3359682493,180969358,22172605,25778870,17330891,115686992,1.15741,2.431391,0.147848,3.736648,1.112,5.39
Sky_23,3359710392,176977402,12169688,28997691,22466139,113343884,0.635258,2.90256,0.144853,3.682671,1.096,5.27
Sky_24,3359686050,176537345,19438512,25758344,18770809,112569680,1.01469,2.511444,0.143864,3.669999,1.092,5.25
Sky_25,3359695478,153766103,15943519,19590306,12720891,105511387,0.832252,1.822352,0.134844,2.789447,0.83,4.58
Sky_26,3359686422,140479150,12911057,14773097,9222758,103572238,0.673957,1.353366,0.132365,2.159689,0.643,4.18
Sky_27,3359688489,158136991,19445371,18784229,12387247,107520144,1.015048,1.758071,0.137411,2.91053,0.866,4.71
Sky_28,3359683344,160245847,17345620,21103981,13845576,107950670,0.905441,1.971155,0.137961,3.014557,0.897,4.77
Sky_29,3359694711,166774835,23616171,20069535,13489583,109599546,1.232764,1.892734,0.140068,3.265567,0.972,4.96
Sky_3,3359695130,159359672,11457108,25816331,15313879,106772354,0.598061,2.319744,0.136455,3.05426,0.909,4.74
Sky_30,3359691561,140498565,12685274,15275730,9773281,102764280,0.662171,1.412764,0.131333,2.206268,0.657,4.18
Sky_4,3359700875,154240403,12546554,22545129,13365361,105783359,0.65493,2.025352,0.135191,2.815473,0.838,4.59
Sky_5,3359685908,137489283,11830705,14542526,8378664,102737388,0.617563,1.292755,0.131298,2.041616,0.608,4.09
Sky_6,3359708317,153469327,12609504,18534533,13193457,109131833,0.658216,1.789459,0.13947,2.587145,0.77,4.57
Sky_7,3359710166,163131789,12853678,23878942,15788434,110610735,0.670962,2.23724,0.141361,3.049563,0.908,4.86
Sky_8,3359692795,195404400,23417208,33705245,19517844,118764103,1.222378,3.001782,0.151781,4.375941,1.302,5.82
Sky_9,3359696425,178976516,20772670,28149884,17108070,112945892,1.084333,2.552549,0.144345,3.781227,1.125,5.33
