mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700876,212551566,5598847,45791469,39344318,121816932,0.29226,4.801658,0.155682,5.2496,1.563,6.33
Sky_10,3359700100,154172524,12795624,22845023,13312104,105219773,0.667932,2.039262,0.134471,2.841664,0.846,4.59
Sky_11,3359690522,157835725,12355397,22793031,16272303,106414994,0.644952,2.203285,0.135998,2.984235,0.888,4.7
Sky_12,3359689046,186081927,13302925,34738073,23624178,114416751,0.694413,3.291631,0.146225,4.132268,1.23,5.54
Sky_13,3359699266,209634917,24193196,36978901,26352599,122110221,1.262885,3.571897,0.156057,4.990838,1.486,6.24
Sky_14,3359700107,197258784,20714601,33590353,23744230,119209600,1.081302,3.23367,0.15235,4.467323,1.33,5.87
Sky_15,3359699266,158513211,13627599,24305991,14096819,106482802,0.711361,2.165918,0.136085,3.013364,0.897,4.72
Sky_16,3359685438,157603740,12487689,22891628,15981728,106242695,0.651857,2.192457,0.135778,2.980093,0.887,4.69
Sky_17,3359697748,194997426,17480662,36040084,25894835,115581845,0.912491,3.493129,0.147714,4.553334,1.355,5.8
Sky_18,3359691335,135615549,11797959,13832185,7694534,102290871,0.615853,1.214107,0.130728,1.960688,0.584,4.04
Sky_19,3359681960,184783966,13613393,32039041,24070780,115060752,0.710619,3.164594,0.147048,4.022261,1.197,5.5
Sky_2,3359699266,152926532,12463967,21593304,13237020,105632241,0.650619,1.96443,0.134998,2.750047,0.819,4.55
Sky_20,3359685346,175644311,25441452,23303765,14941400,111957694,1.328044,2.157027,0.143082,3.628153,1.08,5.23
Sky_21,3359690639,155011205,16988124,18719598,12916437,106387046,0.88678,1.784272,0.135963,2.807015,0.835,4.61
Sky_22,3359697724,178233184,18527799,29887460,18290867,111527058,0.967151,2.717258,0.142532,3.82694,1.139,5.31
Sky_23,3359687904,198668906,19669058,33765574,24897234,120337040,1.026725,3.308582,0.153791,4.489098,1.336,5.91
Sky_24,3359689574,175193332,12273328,29077843,22503500,111338661,0.640668,2.909188,0.142291,3.692146,1.099,5.21
Sky_25,3359685632,154255288,16010970,20153244,12593714,105497360,0.835773,1.846928,0.134826,2.817527,0.839,4.59
Sky_26,3359696399,145300682,12661150,18320981,11106755,103211796,0.660912,1.659724,0.131905,2.452541,0.73,4.32
Sky_27,3359683517,157934745,18836830,19974587,11942269,107181059,0.983283,1.800111,0.136977,2.920371,0.869,4.7
Sky_28,3359685396,180130988,27968461,23569875,14634542,113958110,1.459954,2.154729,0.145638,3.760321,1.119,5.36
Sky_29,3359701391,158260135,15532145,21450699,14868476,106408815,0.810778,2.048401,0.13599,2.99517,0.891,4.71
Sky_3,3359699266,158249536,10627377,26016250,15003808,106602101,0.554749,2.313531,0.136237,3.004518,0.894,4.71
Sky_30,3359676057,139925948,12553271,13015304,9994079,104363294,0.655281,1.297729,0.133376,2.086386,0.621,4.16
Sky_4,3359702492,153094436,12416739,21360835,13213882,106102980,0.648154,1.950014,0.1356,2.733767,0.814,4.56
Sky_5,3359699266,135305345,11919433,12937498,7540966,102907448,0.622194,1.154985,0.131516,1.908695,0.568,4.03
Sky_6,3359691392,150574301,12626539,21133097,12411968,104402697,0.659105,1.891942,0.133427,2.684474,0.799,4.48
Sky_7,3359700102,187969029,26548043,28540938,16029198,116850850,1.385808,2.513756,0.149335,4.048899,1.205,5.59
Sky_8,3359699266,191870035,18338373,34662705,21578267,117290690,0.957263,3.171991,0.149898,4.279151,1.274,5.71
Sky_9,3359699266,184243867,22003133,29155100,19000476,114085158,1.148564,2.715974,0.145801,4.010339,1.194,5.48
