mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359639026,219057584,6331846,48825734,39856780,124043224,0.330522,5.001694,0.158527,5.490743,1.634,6.52
Sky_10,3359649530,155555324,12631665,20396583,14811144,107715932,0.659373,1.985716,0.137661,2.78275,0.828,4.63
Sky_11,3359624404,156639258,11316175,23664069,15698026,105960988,0.590704,2.220022,0.135418,2.946145,0.877,4.66
Sky_12,3359624786,194913981,22066468,33380953,21884918,117581642,1.15187,3.116995,0.150269,4.419134,1.315,5.8
Sky_13,3359635341,214586117,18315158,43088574,31685431,121496954,0.956051,4.217254,0.155273,5.328578,1.586,6.39
Sky_14,3359648699,205348099,24623215,36024503,24605694,120094687,1.285332,3.419543,0.153481,4.858356,1.446,6.11
Sky_15,3359648953,161147219,17764579,20584880,14022554,108775206,0.927311,1.951859,0.139015,3.018185,0.898,4.8
Sky_16,3359630515,190276481,32999910,24519121,16822122,115935328,1.722595,2.331646,0.148165,4.202407,1.251,5.66
Sky_17,3359631664,196185865,14907822,37347433,29091549,114839061,0.778188,3.747159,0.146764,4.672111,1.391,5.84
Sky_18,3359632460,140377547,12807853,15248572,9232296,103088826,0.66857,1.380721,0.131748,2.181038,0.649,4.18
Sky_19,3359638820,201726412,18704407,36969311,27243504,118809190,0.97637,3.621603,0.151838,4.749811,1.414,6.0
Sky_2,3359630770,151477579,12156967,21472233,12770291,105078088,0.634594,1.931278,0.13429,2.700162,0.804,4.51
Sky_20,3359640584,168535645,14678590,25896361,17891505,110069189,0.766222,2.469636,0.140668,3.376526,1.005,5.02
Sky_21,3359633504,156216139,14389102,22197611,14372566,105256860,0.751111,2.062558,0.134518,2.948187,0.878,4.65
Sky_22,3359646614,168725720,14366294,23821898,18100576,112436952,0.749921,2.364428,0.143694,3.258043,0.97,5.02
Sky_23,3359636626,201877164,14518057,40571072,30279144,116508891,0.757843,3.995952,0.148898,4.902693,1.459,6.01
Sky_24,3359645527,192290518,28131651,24329859,18969254,120859754,1.468472,2.44207,0.154459,4.065001,1.21,5.72
Sky_25,3359637075,160201309,14407563,23330249,16515898,105947599,0.752075,2.247323,0.135401,3.134799,0.933,4.77
Sky_26,3359623094,140782663,12946742,14784526,9901680,103149715,0.67582,1.392302,0.131825,2.199947,0.655,4.19
Sky_27,3359640108,169851618,22460573,22043180,15557834,109790031,1.172442,2.120697,0.140312,3.433451,1.022,5.06
Sky_28,3359644292,171920379,20967392,21176717,16634207,113142063,1.094498,2.132536,0.144596,3.37163,1.004,5.12
Sky_29,3359649843,153411187,15859336,18569508,12187935,106794408,0.827857,1.73472,0.136483,2.69906,0.803,4.57
Sky_3,3359648699,161705591,11614007,26909277,16048899,107133408,0.606251,2.422841,0.136916,3.166009,0.942,4.81
Sky_30,3359638818,146016528,13672359,17731100,10987954,103625115,0.713697,1.619755,0.132433,2.465885,0.734,4.35
Sky_4,3359649194,147729159,11527748,19641162,11767070,104793179,0.601748,1.771424,0.133926,2.507098,0.746,4.4
Sky_5,3359650393,139028713,12873976,14787610,8685334,102681793,0.672022,1.323874,0.131227,2.127123,0.633,4.14
Sky_6,3359625743,152625728,12232661,21979210,13931539,104482318,0.638545,2.025366,0.133528,2.79744,0.833,4.54
Sky_7,3359647704,180176943,24527409,24217980,16395338,115036216,1.280331,2.290591,0.147016,3.717938,1.107,5.36
Sky_8,3359649543,196275792,22954492,30279476,21453372,121588452,1.198224,2.917733,0.15539,4.271347,1.271,5.84
Sky_9,3359649484,169792149,10803923,26126705,20265968,112595553,0.563965,2.616547,0.143897,3.324409,0.99,5.05
