mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359611422,222513323,6239705,49481723,41829013,124962882,0.325713,5.149926,0.159703,5.635341,1.677,6.62
Sky_10,3359611422,157204902,13991446,23828144,14125188,105260124,0.730353,2.140568,0.134522,3.005444,0.895,4.68
Sky_11,3359605138,169523056,21933050,22153140,14052256,111384610,1.144905,2.041984,0.14235,3.329239,0.991,5.05
Sky_12,3359600989,198958428,21704517,30533131,23924436,122796344,1.132976,3.071407,0.156934,4.361316,1.298,5.92
Sky_13,3359611422,207185726,17345838,38165690,30723557,120950641,0.905453,3.885354,0.154575,4.945381,1.472,6.17
Sky_14,3359611422,191186316,15237854,36003744,25967678,113977040,0.795416,3.495188,0.145663,4.436267,1.32,5.69
Sky_15,3359611518,184119249,29694777,24408800,14631175,115384497,1.550067,2.201855,0.147461,3.899383,1.161,5.48
Sky_16,3359604319,163372152,16977370,22936156,14572648,108885978,0.886219,2.115497,0.139156,3.140872,0.935,4.86
Sky_17,3359603667,191083195,20002897,30869944,21907240,118303114,1.044151,2.976633,0.151191,4.171976,1.242,5.69
Sky_18,3359599134,136815793,13323085,13520226,7285041,102687441,0.695465,1.173417,0.131235,2.000117,0.595,4.07
Sky_19,3359611422,186833496,15843426,29591829,24754233,116644008,0.827027,3.065118,0.149071,4.041216,1.203,5.56
Sky_2,3359590554,154291975,12214750,23261600,13913418,104902207,0.63761,2.096671,0.134065,2.868346,0.854,4.59
Sky_20,3359611422,169851872,18900175,23907216,16973771,110070710,0.986589,2.305688,0.14067,3.432947,1.022,5.06
Sky_21,3359600989,161370158,17083981,22871447,14567485,106847245,0.891784,2.111556,0.136551,3.13989,0.935,4.8
Sky_22,3359601798,195263327,25428344,27237523,21623288,120974172,1.32736,2.75575,0.154605,4.237714,1.261,5.81
Sky_23,3359610026,190560565,15846866,33560277,24118214,117035208,0.827206,3.253067,0.149571,4.229844,1.259,5.67
Sky_24,3359611422,181710939,20856920,27638361,19375668,113839990,1.088731,2.651591,0.145488,3.88581,1.157,5.41
Sky_25,3359611422,156067273,16713466,20357674,12608649,106387484,0.872443,1.859301,0.135963,2.867707,0.854,4.65
Sky_26,3359600414,144822729,13210909,17770057,10183501,103658262,0.689609,1.576581,0.132475,2.398665,0.714,4.31
Sky_27,3359606186,154402489,15961032,19698618,12171147,106571692,0.833166,1.797455,0.136199,2.766819,0.824,4.6
Sky_28,3359600989,165607726,13900575,24744209,17258330,109704612,0.72561,2.368943,0.140202,3.234756,0.963,4.93
Sky_29,3359607539,156288242,17434137,19072480,12893407,106888218,0.910062,1.802876,0.136603,2.849541,0.848,4.65
Sky_3,3359600497,156331698,11846508,23441695,13850164,107193331,0.618388,2.103261,0.136993,2.858642,0.851,4.65
Sky_30,3359592462,143519497,13467351,15425825,10471152,104155169,0.702996,1.46059,0.13311,2.296696,0.684,4.27
Sky_4,3359611422,150694395,12844913,19923191,12157896,105768395,0.670504,1.809373,0.135172,2.61505,0.778,4.49
Sky_5,3359611422,141501235,12367326,15466950,10561885,103105074,0.645574,1.468026,0.131768,2.245369,0.668,4.21
Sky_6,3359610942,149487489,12554256,19570457,12340392,105022384,0.655332,1.799772,0.134219,2.589323,0.771,4.45
Sky_7,3359600989,169589870,13586594,28586069,18205843,109211364,0.70922,2.639064,0.139572,3.487856,1.038,5.05
Sky_8,3359611439,184173204,11583221,34620584,22981630,114987769,0.604644,3.248765,0.146954,4.000363,1.191,5.48
Sky_9,3359611422,194242997,31631849,26441934,16757589,119411625,1.651183,2.436453,0.152608,4.240244,1.262,5.78
