mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359685193,217273230,6084059,48212753,39658689,123317729,0.317588,4.955949,0.1576,5.431137,1.617,6.47
Sky_10,3359688464,153767371,12454035,18216154,14254754,108842428,0.650101,1.831359,0.139101,2.62056,0.78,4.58
Sky_11,3359693324,157639517,16296576,20183485,13232292,107927164,0.850681,1.88465,0.137931,2.873262,0.855,4.69
Sky_12,3359706545,203104338,27326008,33288097,23382926,119107307,1.426418,3.196246,0.152219,4.774882,1.421,6.05
Sky_13,3359700649,201087423,17381659,37866220,27259178,118580366,0.907323,3.673072,0.151546,4.731941,1.408,5.99
Sky_14,3359712934,211460474,25437366,38688374,26005293,121329441,1.327831,3.648723,0.155059,5.131612,1.527,6.29
Sky_15,3359687532,167217998,15885214,22884661,18067998,110380125,0.829208,2.30973,0.141066,3.280004,0.976,4.98
Sky_16,3359704990,165407322,16234053,24928523,15738744,108506002,0.847418,2.293634,0.138671,3.279722,0.976,4.92
Sky_17,3359684182,203610042,17568138,38776468,28588634,118676802,0.917057,3.799392,0.151669,4.868118,1.449,6.06
Sky_18,3359706141,139929693,12089330,15799347,9051076,102989940,0.631063,1.401564,0.131621,2.164248,0.644,4.16
Sky_19,3359703797,188408711,15942948,33323431,24909993,114232339,0.832222,3.284365,0.145989,4.262576,1.269,5.61
Sky_2,3359700347,146595731,11222500,19724439,11419385,104229407,0.585815,1.756512,0.133205,2.475531,0.737,4.36
Sky_20,3359684919,175239155,18437075,28290076,18723677,109788327,0.962415,2.651576,0.140309,3.7543,1.117,5.22
Sky_21,3359703848,152923661,14705929,20692204,12311971,105213557,0.767649,1.861435,0.134463,2.763548,0.823,4.55
Sky_22,3359684120,193098936,22901714,31963466,22229489,116004267,1.195469,3.056483,0.148253,4.400206,1.31,5.75
Sky_23,3359712621,202662888,16827712,40684417,28017672,117133087,0.878407,3.874798,0.149696,4.9029,1.459,6.03
Sky_24,3359696966,187399827,24498707,27783075,18306582,116811463,1.278833,2.599457,0.149285,4.027574,1.199,5.58
Sky_25,3359694552,158054399,20034430,18417433,11770126,107832410,1.045797,1.702578,0.13781,2.886185,0.859,4.7
Sky_26,3359693892,135955971,13352888,12562091,7357965,102683027,0.697021,1.123491,0.131229,1.951741,0.581,4.05
Sky_27,3359712477,156605298,14898179,22459747,13928347,105319025,0.777685,2.052289,0.134598,2.964571,0.882,4.66
Sky_28,3359706215,158419432,10972905,25061381,15716229,106668917,0.572786,2.299857,0.136323,3.008966,0.896,4.72
Sky_29,3359711940,168855732,23754834,22287342,13681800,109131756,1.240002,2.02866,0.13947,3.408132,1.014,5.03
Sky_3,3359697611,157364534,12080899,23656286,13703158,107924191,0.630623,2.107073,0.137927,2.875623,0.856,4.68
Sky_30,3359695670,139591748,13259813,14387461,8786489,103157985,0.692162,1.307011,0.131836,2.131009,0.634,4.15
Sky_4,3359699613,148441212,12005064,19320152,11996444,105119552,0.626664,1.766256,0.134343,2.527263,0.752,4.42
Sky_5,3359700901,135860014,11878779,13452202,8137805,102391228,0.620072,1.217676,0.130856,1.968605,0.586,4.04
Sky_6,3359709585,154143849,13278594,22097808,13591829,105175618,0.693143,2.012896,0.134414,2.840453,0.845,4.59
Sky_7,3359689521,179242513,19130903,25474420,18225226,116411964,0.998633,2.46466,0.148774,3.612068,1.075,5.34
Sky_8,3359686587,197810897,18333917,34416738,23576842,121483400,0.95703,3.270838,0.155256,4.383124,1.305,5.89
Sky_9,3359702671,163573404,11346608,26923890,17417295,107885611,0.592293,2.500843,0.137878,3.231014,0.962,4.87
