node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,7.69,100.0,73.71,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,7.69,1,119,9.18,71.69,3,75.0,585.94
03:00,100.0,98.3,98.61,119,117,119,119,98.32,98.32,98.32,1,1,1,1,1,100.0,100.0,100.0,100.0,1,117,22.91,178.95,1,19.0,148.44
04:00,7.5,100.0,74.58,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,7.5,1,119,51.02,398.57,3,0.0,0.0
05:00,,99.15,99.78,119,118,119,119,99.16,99.16,99.16,1,0,0,0,0,,,,,0,118,3.58,27.94,0,,
06:00,7.5,99.15,75.33,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,7.5,1,118,45.72,357.19,3,4.0,31.25
07:00,7.5,99.15,75.5,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,7.5,1,118,43.86,342.62,3,27.67,216.15
08:00,,97.45,95.86,119,116,119,119,97.48,97.48,97.48,1,0,0,0,0,,,,,0,116,3.14,24.52,0,,
09:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,0,0,0,0,,,,,0,119,3.08,24.09,0,,
10:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,0,3,2,0.0,0.0,0.0,,0,119,4.52,35.32,0,,
11:00,7.69,99.15,77.38,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,7.69,1,118,48.97,382.55,3,0.0,0.0
12:00,7.69,100.0,78.36,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,7.69,1,119,47.39,370.27,3,0.0,0.0
13:00,7.69,100.0,78.61,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,7.69,1,119,1.64,12.8,3,57.33,447.92
14:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,0,0,3,0,,0.0,,,0,119,63.92,499.41,0,,
15:00,,98.3,98.4,119,117,119,119,98.32,98.32,98.32,1,0,0,3,0,,0.0,,,0,117,6.3,49.21,0,,
16:00,7.69,100.0,80.41,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,7.69,1,119,1.88,14.71,3,85.67,669.27
17:00,10.0,100.0,81.12,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,10.0,1,119,29.26,228.6,3,3.33,26.04
18:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,0,2,2,0.0,0.0,0.0,,0,119,3.07,23.96,0,,
19:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,0,2,2,0.0,0.0,0.0,,0,119,4.83,37.75,0,,
20:00,10.0,100.0,82.54,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,10.0,1,119,40.01,312.57,2,4.5,35.16
21:00,10.0,100.0,82.81,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,10.0,1,119,4.4,34.4,2,42.0,328.12
22:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,0,0,2,0,,0.0,,,0,119,58.64,458.11,0,,
23:00,10.0,100.0,83.93,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,10.0,1,119,9.11,71.17,2,30.5,238.28
24:00,100.0,98.3,98.12,119,117,119,119,98.32,98.32,98.32,1,2,1,2,2,50.0,50.0,50.0,100.0,1,117,2.92,22.84,1,36.0,281.25
25:00,,99.15,99.65,119,118,119,119,99.16,99.16,99.16,1,0,0,2,0,,0.0,,,0,118,10.37,81.04,0,,
26:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,0,2,2,0.0,0.0,0.0,,0,119,45.29,353.86,0,,
27:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,0,0,2,0,,0.0,,,0,119,4.0,31.25,0,,
28:00,10.0,100.0,87.07,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,10.0,1,119,15.14,118.3,2,9.5,74.22
29:00,,99.15,99.24,119,118,119,119,99.16,99.16,99.16,1,0,0,2,0,,0.0,,,0,118,58.52,457.16,0,,
30:00,100.0,99.15,99.61,119,118,119,119,99.16,99.16,99.16,1,2,1,2,2,50.0,50.0,50.0,100.0,1,118,4.01,31.32,1,89.0,695.31
