mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359703420,225260557,6484910,49761879,43208663,125805105,0.338512,5.243539,0.160779,5.74283,1.709,6.7
Sky_10,3359689483,148120746,11534548,20716522,11236435,104633241,0.602103,1.802147,0.133721,2.537971,0.755,4.41
Sky_11,3359692133,161843036,14284306,24151851,16298526,107108353,0.745641,2.281401,0.136884,3.163927,0.942,4.82
Sky_12,3359704477,210610579,21588915,37561794,28193498,123266372,1.126941,3.708598,0.157534,4.993074,1.486,6.27
Sky_13,3359700468,210908154,14534500,44655608,33203272,118514774,0.758701,4.391241,0.151462,5.301404,1.578,6.28
Sky_14,3359687804,187564337,15323810,34056421,23219027,114965079,0.799903,3.230335,0.146925,4.177164,1.243,5.58
Sky_15,3359711020,157789947,15408703,21048574,13463433,107869237,0.804334,1.946477,0.137857,2.888668,0.86,4.7
Sky_16,3359696648,178444680,23099563,27099147,17789791,110456179,1.205797,2.531736,0.141163,3.878696,1.154,5.31
Sky_17,3359707081,207369864,21732447,31480472,28849516,125307429,1.134434,3.402611,0.160143,4.697188,1.398,6.17
Sky_18,3359700616,141133380,12435633,16646218,9347267,102704262,0.64914,1.466033,0.131256,2.246429,0.669,4.2
Sky_19,3359686356,180679521,11734780,32025034,24125012,112794695,0.612556,3.166863,0.144152,3.92357,1.168,5.38
Sky_2,3359707439,156254716,11650280,19136981,15959342,109508113,0.608145,1.979433,0.139951,2.727529,0.812,4.65
Sky_20,3359704377,171170521,17873698,24280781,18286902,110729140,0.933007,2.400817,0.141512,3.475336,1.034,5.09
Sky_21,3359710948,154197769,17416296,17897586,12249458,106634429,0.909131,1.700293,0.136279,2.745703,0.817,4.59
Sky_22,3359683004,175233024,17967789,25662713,18517128,113085394,0.937919,2.491743,0.144523,3.574185,1.064,5.22
Sky_23,3359696905,193998330,15283221,35535345,26838475,116341289,0.797784,3.517883,0.148684,4.464352,1.329,5.77
Sky_24,3359710076,188700567,26774716,24856462,18154085,118915304,1.39764,2.425795,0.151974,3.975409,1.183,5.62
Sky_25,3359683035,149388208,14153128,17853275,11925405,105456400,0.738793,1.679518,0.134773,2.553084,0.76,4.45
Sky_26,3359696004,146940168,13387342,18580680,11331106,103641040,0.698819,1.687025,0.132453,2.518297,0.75,4.37
Sky_27,3359692449,163079246,18800612,21918094,15015953,107344587,0.981392,2.08308,0.137186,3.201659,0.953,4.85
Sky_28,3359699474,174439440,19984053,26481331,17127478,110846578,1.043168,2.459537,0.141662,3.644366,1.085,5.19
Sky_29,3359694800,166871591,23146380,20937595,13568084,109219532,1.208241,1.94612,0.139583,3.293944,0.98,4.97
Sky_3,3359700903,165962166,11759778,28050840,18844350,107307198,0.61386,2.644889,0.137139,3.395888,1.011,4.94
Sky_30,3359689611,139407068,12261710,15549612,9105718,102490028,0.640061,1.390561,0.130982,2.161604,0.643,4.15
Sky_4,3359695706,152844411,11520661,22404161,13919719,104999870,0.601379,2.048667,0.13419,2.784235,0.829,4.55
Sky_5,3359683834,138274755,12992460,13868419,8432385,102981491,0.678206,1.257765,0.13161,2.067582,0.615,4.12
Sky_6,3359700063,157291983,12805041,23760810,14874319,105851813,0.668423,2.179021,0.135279,2.982723,0.888,4.68
Sky_7,3359688271,201676481,33547580,29078824,17561409,121488668,1.751184,2.630509,0.155263,4.536955,1.35,6.0
Sky_8,3359699528,189045853,10539835,38238057,24306436,115961525,0.550179,3.527509,0.148199,4.225888,1.258,5.63
Sky_9,3359695030,207214700,39063480,28474960,16851857,122824403,2.039114,2.556432,0.15697,4.752516,1.415,6.17
