node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,0,0,0,0,,,,,0,119,33.13,258.86,0,,
03:00,,99.15,97.76,119,118,119,119,99.16,99.16,99.16,1,0,0,0,0,,,,,0,118,18.52,144.66,0,,
04:00,,98.3,98.45,119,117,119,119,98.32,98.32,98.32,1,0,0,0,0,,,,,0,117,1.5,11.69,0,,
05:00,,97.45,97.17,119,116,119,119,97.48,97.48,97.48,1,0,0,0,0,,,,,0,116,8.1,63.31,0,,
06:00,,99.14,98.75,119,117,119,119,98.32,98.32,98.32,1,0,0,0,0,,,,,0,117,7.21,56.36,0,,
07:00,7.69,99.15,75.07,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,7.69,1,118,2.46,19.2,3,106.67,833.33
08:00,,99.15,99.64,119,118,119,119,99.16,99.16,99.16,1,0,0,0,0,,,,,0,118,5.88,45.95,0,,
09:00,100.0,99.15,99.18,119,118,119,119,99.16,99.16,99.16,1,3,1,3,3,33.33,33.33,33.33,100.0,1,118,2.42,18.87,1,90.0,703.12
10:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,0,0,3,0,,0.0,,,0,119,3.18,24.82,0,,
11:00,7.69,100.0,77.61,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,7.69,1,119,0.34,2.69,3,105.33,822.92
12:00,7.69,99.15,78.06,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,7.69,1,118,18.88,147.51,3,8.0,62.5
13:00,,99.15,99.26,119,118,119,119,99.16,99.16,99.16,1,0,0,3,0,,0.0,,,0,118,2.98,23.31,0,,
14:00,,99.15,99.27,119,118,119,119,99.16,99.16,99.16,1,0,0,3,0,,0.0,,,0,118,1.51,11.78,0,,
15:00,7.69,99.15,78.82,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,7.69,1,118,5.03,39.26,3,64.0,500.0
16:00,7.69,100.0,80.32,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,7.69,1,119,0.0,0.0,3,112.67,880.21
17:00,10.0,99.15,81.09,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,10.0,1,118,6.62,51.71,3,42.0,328.12
18:00,10.0,99.15,79.96,119,118,119,119,99.16,99.16,99.16,1,2,2,2,2,100.0,100.0,100.0,10.0,1,118,8.95,69.92,2,28.5,222.66
19:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,0,0,2,0,,0.0,,,0,119,6.11,47.73,0,,
20:00,10.0,98.3,80.99,119,117,119,119,98.32,98.32,98.32,1,2,2,2,2,100.0,100.0,100.0,10.0,1,117,14.97,116.92,2,32.5,253.91
21:00,10.0,99.15,82.55,119,118,119,119,99.16,99.16,99.16,1,2,2,2,2,100.0,100.0,100.0,10.0,1,118,1.89,14.76,2,90.0,703.12
22:00,10.0,100.0,83.64,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,10.0,1,119,6.92,54.03,2,25.5,199.22
23:00,10.0,99.15,82.58,119,118,119,119,99.16,99.16,99.16,1,2,2,2,2,100.0,100.0,100.0,10.0,1,118,2.49,19.47,2,100.0,781.25
24:00,10.0,100.0,84.69,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,10.0,1,119,1.29,10.11,2,64.5,503.91
25:00,10.0,98.3,83.01,119,117,119,119,98.32,98.32,98.32,1,2,2,2,2,100.0,100.0,100.0,10.0,1,117,6.26,48.88,2,82.0,640.62
26:00,10.0,98.3,84.48,119,117,119,119,98.32,98.32,98.32,1,2,2,2,2,100.0,100.0,100.0,10.0,1,117,2.26,17.69,2,122.5,957.03
27:00,10.0,99.15,84.23,119,118,119,119,99.16,99.16,99.16,1,2,2,2,2,100.0,100.0,100.0,10.0,1,118,1.25,9.73,2,74.0,578.12
28:00,10.0,100.0,87.14,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,10.0,1,119,2.92,22.78,2,94.0,734.38
29:00,100.0,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,1,2,2,50.0,50.0,50.0,100.0,1,119,4.78,37.36,1,48.0,375.0
30:00,100.0,99.15,99.91,119,118,119,119,99.16,99.16,99.16,1,2,1,2,2,50.0,50.0,50.0,100.0,1,118,6.42,50.19,1,36.0,281.25
