mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700876,197050173,4441481,41465653,34409018,116734021,0.231845,4.279331,0.149186,4.660363,1.387,5.87
Sky_10,3359681921,141993704,11425101,16676601,9753077,104138925,0.59639,1.490634,0.13309,2.220114,0.661,4.23
Sky_11,3359691724,172438305,25421700,22379505,13142219,111494881,1.327013,2.003425,0.14249,3.472928,1.034,5.13
Sky_12,3359687510,180038086,15400935,30746862,20409093,113481196,0.803929,2.885196,0.145029,3.834154,1.141,5.36
Sky_13,3359698850,191770003,12476864,38554937,26349428,114388774,0.651292,3.660606,0.146189,4.458087,1.327,5.71
Sky_14,3359692136,188999492,21504692,30838890,19479417,117176493,1.122545,2.837953,0.149752,4.110249,1.223,5.63
Sky_15,3359696573,157125384,13537489,22645475,13930671,107011749,0.706657,2.062895,0.136761,2.906313,0.865,4.68
Sky_16,3359683192,157119878,16410876,20098159,12579715,108031128,0.856648,1.843032,0.138064,2.837744,0.845,4.68
Sky_17,3359675405,190142755,18941430,27421756,22891553,120888016,0.988743,2.837671,0.154495,3.980908,1.185,5.66
Sky_18,3359697312,138043474,11950992,15027268,8834949,102230265,0.623842,1.345829,0.13065,2.100321,0.625,4.11
Sky_19,3359690083,178393139,15896463,30394913,19746670,112355093,0.829795,2.827985,0.14359,3.80137,1.131,5.31
Sky_2,3359676483,142360497,11476121,16044669,10290575,104549132,0.599054,1.485308,0.133614,2.217975,0.66,4.24
Sky_20,3359700738,165833037,19104141,23339442,14111512,109277942,0.997236,2.112234,0.139657,3.249127,0.967,4.94
Sky_21,3359675985,151385321,17434443,14988368,12057338,106905172,0.910078,1.525378,0.136625,2.572081,0.766,4.51
Sky_22,3359682540,162202313,12872877,23009683,16813468,109506285,0.671964,2.246026,0.139949,3.057939,0.91,4.83
Sky_23,3359703512,191856554,11930466,31081576,26156667,122687845,0.62277,3.228237,0.156795,4.007802,1.193,5.71
Sky_24,3359683006,171251749,19831964,22860837,15829383,112729565,1.035229,2.182128,0.144068,3.361425,1.001,5.1
Sky_25,3359703907,147957211,12114209,16928187,13528024,105386791,0.632362,1.71773,0.134684,2.484776,0.74,4.4
Sky_26,3359675388,137128071,12774741,11620609,8358861,104373860,0.666841,1.126842,0.13339,1.927073,0.574,4.08
Sky_27,3359704051,153219220,16055402,16496442,13816313,106851063,0.838092,1.709639,0.136556,2.684287,0.799,4.56
Sky_28,3359702182,167647904,17161010,23226193,16432136,110828565,0.895805,2.23673,0.141639,3.274173,0.975,4.99
Sky_29,3359702137,157825656,18396188,19185044,13382566,106861858,0.960281,1.836813,0.136569,2.933664,0.873,4.7
Sky_3,3359693415,151270345,9705155,22014055,13526089,106025046,0.506609,2.004464,0.1355,2.646573,0.788,4.5
Sky_30,3359674762,138346641,11429236,12105332,10364229,104447844,0.596606,1.267283,0.133484,1.997374,0.595,4.12
Sky_4,3359678172,140729860,11007309,16382046,9428251,103912254,0.574582,1.455701,0.1328,2.163082,0.644,4.19
Sky_5,3359704055,131021041,11266499,10702189,6556065,102496288,0.588111,0.973366,0.13099,1.692467,0.504,3.9
Sky_6,3359683794,146420663,11903607,18855915,11019981,104641160,0.621368,1.685001,0.133731,2.4401,0.726,4.36
Sky_7,3359699660,176423888,20507840,26955361,16668149,112292538,1.070509,2.460366,0.14351,3.674385,1.094,5.25
Sky_8,3359694763,176499868,11563270,31772789,20935676,112228133,0.603603,2.972757,0.143428,3.719788,1.107,5.25
Sky_9,3359681246,157140110,11642313,23052492,13695238,108750067,0.607729,2.072572,0.138983,2.819283,0.839,4.68
