mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359674462,237102935,7083409,34082532,28690310,167246684,0.369754,3.540388,0.213741,4.123884,1.227,7.06
Sky_10,3359697526,126948869,9788156,9077253,3888722,104194738,0.510942,0.731281,0.133161,1.375384,0.409,3.78
Sky_11,3359672838,134273999,11282001,12136365,4594749,106260884,0.58892,0.943635,0.135801,1.668357,0.497,4.0
Sky_12,3359689135,163610688,25858063,13132925,7374181,117245519,1.349791,1.156601,0.14984,2.656231,0.791,4.87
Sky_13,3359684280,156289895,20332389,13433439,10008152,112515915,1.061351,1.322106,0.143795,2.527252,0.752,4.65
Sky_14,3359690867,159542938,23868475,13295903,7096673,115281887,1.245934,1.150141,0.14733,2.543406,0.757,4.75
Sky_15,3359680234,130630714,11310347,9289094,3978900,106052373,0.5904,0.748315,0.135535,1.47425,0.439,3.89
Sky_16,3359697279,136166010,11419653,12862557,5390314,106493486,0.596106,1.029462,0.136099,1.761666,0.524,4.05
Sky_17,3359684444,164712733,28792758,11846170,6836745,117237060,1.502982,1.053716,0.149829,2.706527,0.806,4.9
Sky_18,3359671755,122653914,12833642,4080580,1966208,103773484,0.669916,0.341039,0.132623,1.143577,0.34,3.65
Sky_19,3359694504,154828967,18829499,14527387,8935910,112536171,0.9829,1.32333,0.143821,2.450051,0.729,4.61
Sky_2,3359691888,132133452,13525318,7764208,3751621,107092305,0.706022,0.649493,0.136864,1.492378,0.444,3.93
Sky_20,3359683467,132828494,12395963,9330887,5073970,106027674,0.647069,0.812434,0.135503,1.595007,0.475,3.95
Sky_21,3359671529,134300630,11894102,11031394,4658859,106716275,0.620872,0.88493,0.136383,1.642186,0.489,4.0
Sky_22,3359679210,152189187,20857692,11348273,6067414,113915808,1.088772,0.982245,0.145584,2.216601,0.66,4.53
Sky_23,3359669503,152263140,16308319,15613322,9500409,110841090,0.851294,1.416414,0.141655,2.409364,0.717,4.53
Sky_24,3359693413,168765146,31909406,11202924,6054546,119598270,1.665671,0.973321,0.152847,2.791839,0.831,5.02
Sky_25,3359672646,133000415,10786724,10950638,4887334,106375719,0.563067,0.893262,0.135948,1.592277,0.474,3.96
Sky_26,3359689281,117007563,8011411,5683421,2022855,101289876,0.418196,0.434634,0.129448,0.982278,0.292,3.48
Sky_27,3359678975,129433091,12413761,7097465,3706232,106215633,0.647998,0.609329,0.135744,1.39307,0.415,3.85
Sky_28,3359697442,136005186,11765006,11814427,5692557,106733196,0.614133,0.987394,0.136405,1.737932,0.517,4.05
Sky_29,3359683064,128363482,11277559,8607294,3488001,104990628,0.588689,0.682175,0.134178,1.405041,0.418,3.82
Sky_3,3359694938,126641458,8760271,9681865,5025323,103173999,0.457286,0.829485,0.131856,1.418628,0.422,3.77
Sky_30,3359668911,119622229,8233318,7263301,2415141,101710469,0.429779,0.545864,0.129986,1.105629,0.329,3.56
Sky_4,3359690809,126422684,9758568,8395487,3995200,104273429,0.509397,0.698835,0.133261,1.341493,0.399,3.76
Sky_5,3359692356,124354213,13705326,4212955,1788635,104647297,0.715418,0.33849,0.133739,1.187647,0.353,3.7
Sky_6,3359694180,126136918,9068988,8884919,4133990,104049021,0.473401,0.734266,0.132975,1.340642,0.399,3.75
Sky_7,3359689027,144440199,12923273,14431790,7455136,109630000,0.674595,1.234423,0.140107,2.049125,0.61,4.3
Sky_8,3359669792,171955649,27665186,16326114,9691693,118272656,1.444123,1.467404,0.151152,3.062679,0.912,5.12
Sky_9,3359688187,151484472,18221722,14160917,6669071,112432762,0.951174,1.174811,0.143689,2.269674,0.676,4.51
