node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,68.27,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,91.0,91.0,94.64,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,5.37,41.92,3,110.67,864.58
03:00,96.0,87.0,87.49,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,0.36,2.8,3,150.67,1177.08
04:00,94.0,98.0,93.85,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,12.06,94.23,3,68.0,531.25
05:00,97.0,97.0,97.55,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,63.05,492.59,3,73.0,570.31
06:00,91.0,91.0,89.84,119,113,119,119,94.96,94.96,94.96,1,3,3,3,3,100.0,100.0,100.0,100.0,1,113,2.86,22.33,3,83.67,653.65
07:00,88.0,86.0,83.25,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,7.62,59.51,3,86.33,674.48
08:00,99.0,58.0,82.02,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,1.63,12.73,3,89.0,695.31
09:00,79.0,93.0,86.52,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,11.6,90.61,3,67.67,528.65
10:00,94.0,97.0,93.82,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,2.57,20.04,3,151.33,1182.29
11:00,98.0,88.0,89.19,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,6.38,49.84,3,77.67,606.77
12:00,95.0,86.0,85.25,119,113,119,119,94.96,94.96,94.96,1,3,3,3,3,100.0,100.0,100.0,100.0,1,113,56.91,444.62,3,28.67,223.96
13:00,100.0,75.0,81.26,119,114,119,119,95.8,95.8,95.8,1,3,3,3,3,100.0,100.0,100.0,100.0,1,114,36.67,286.46,3,12.0,93.75
14:00,100.0,69.0,86.29,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,1.02,7.95,3,56.33,440.1
15:00,98.0,92.0,90.05,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,2.03,15.83,3,118.33,924.48
16:00,91.0,91.0,93.38,119,113,119,119,94.96,94.96,94.96,1,3,2,3,3,66.67,66.67,66.67,100.0,1,114,1.74,13.57,2,128.5,1003.91
17:00,100.0,68.0,84.19,119,114,119,119,95.8,95.8,95.8,1,3,3,3,3,100.0,100.0,100.0,100.0,1,114,2.4,18.78,3,153.0,1195.31
18:00,93.0,99.0,96.23,119,112,119,119,94.12,94.12,94.12,1,3,3,3,3,100.0,100.0,100.0,100.0,1,112,6.75,52.73,3,96.0,750.0
19:00,100.0,69.0,82.8,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,34.33,268.18,2,8.0,62.5
20:00,98.0,98.0,89.61,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,4.96,38.73,2,163.5,1277.34
21:00,89.0,97.0,88.3,119,114,119,119,95.8,95.8,95.8,1,2,2,2,2,100.0,100.0,100.0,100.0,1,114,14.08,109.99,2,51.5,402.34
22:00,100.0,85.0,82.96,119,111,119,119,93.28,93.28,93.28,1,2,2,2,2,100.0,100.0,100.0,100.0,1,111,0.0,0.0,2,108.0,843.75
23:00,100.0,66.0,83.54,119,113,119,119,94.96,94.96,94.96,1,2,2,2,2,100.0,100.0,100.0,100.0,1,113,20.6,160.95,2,97.0,757.81
24:00,98.0,85.0,85.38,119,113,119,119,94.96,94.96,94.96,1,2,2,2,2,100.0,100.0,100.0,100.0,1,113,28.88,225.66,2,142.0,1109.38
25:00,97.0,89.0,90.59,119,112,119,119,94.12,94.12,94.12,1,2,2,2,2,100.0,100.0,100.0,100.0,1,112,49.29,385.11,2,10.5,82.03
26:00,98.0,98.0,98.68,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,3.44,26.9,2,83.0,648.44
27:00,92.0,92.0,89.37,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,8.26,64.52,2,80.0,625.0
28:00,97.0,97.0,88.26,119,112,119,119,94.12,94.12,94.12,1,2,2,2,2,100.0,100.0,100.0,100.0,1,112,6.04,47.22,2,58.0,453.12
29:00,97.0,92.0,91.41,119,110,119,119,92.44,92.44,92.44,1,2,2,2,2,100.0,100.0,100.0,100.0,1,110,0.61,4.76,2,122.0,953.12
30:00,97.0,98.0,96.93,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,31.97,249.8,2,272.5,2128.91
