mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359692295,234962836,7129081,33833082,28207795,165792878,0.372138,3.499105,0.211883,4.083127,1.215,6.99
Sky_10,3359684154,127602848,8974564,9009762,4722111,104896411,0.468472,0.774478,0.134058,1.377007,0.41,3.8
Sky_11,3359707664,130983740,11472257,10127807,3789858,105593818,0.598852,0.784956,0.134949,1.518757,0.452,3.9
Sky_12,3359713014,159313379,22871165,14961480,6794888,114685846,1.193875,1.227059,0.146569,2.567502,0.764,4.74
Sky_13,3359695080,147986342,13389017,13643299,10992280,109961746,0.698907,1.389447,0.140531,2.228884,0.663,4.4
Sky_14,3359712143,168662375,29065321,13551702,7221441,118823911,1.51721,1.171605,0.151857,2.840672,0.846,5.02
Sky_15,3359697761,130621787,11980508,8242693,3753642,106644944,0.625383,0.676593,0.136292,1.438268,0.428,3.89
Sky_16,3359706288,132328747,11995813,9988405,4696858,105647671,0.626181,0.828249,0.135018,1.589448,0.473,3.94
Sky_17,3359705926,151689256,19789340,12511800,7505928,111882188,1.033004,1.129,0.142985,2.304989,0.686,4.51
Sky_18,3359712978,124492960,12728164,4568496,2656814,104539486,0.66441,0.407507,0.133601,1.205519,0.359,3.71
Sky_19,3359705965,147350404,15632855,13316909,8203543,110197097,0.816035,1.213753,0.140832,2.17062,0.646,4.39
Sky_2,3359694150,136168354,14255124,8004225,4583221,109325784,0.744117,0.709932,0.139718,1.593768,0.474,4.05
Sky_20,3359704965,135538178,13041411,10724582,4987394,106784791,0.680762,0.886155,0.136471,1.703388,0.507,4.03
Sky_21,3359703506,128879375,11323358,8821541,3722919,105011557,0.591079,0.707508,0.134205,1.432792,0.426,3.84
Sky_22,3359713152,164146874,29012714,11953138,5938026,117242996,1.514464,1.009062,0.149837,2.673362,0.796,4.89
Sky_23,3359689256,160313967,21182942,15096855,9336584,114697586,1.10575,1.378046,0.146584,2.630379,0.783,4.77
Sky_24,3359685804,162499823,28148146,11745160,5745336,116861181,1.469333,0.986464,0.149349,2.605146,0.775,4.84
Sky_25,3359684209,130729229,10957359,9943211,4452194,105376465,0.571974,0.811901,0.134671,1.518546,0.452,3.89
Sky_26,3359689100,119276786,8177341,6771729,2645349,101682367,0.426857,0.531123,0.12995,1.08793,0.324,3.55
Sky_27,3359689628,132007702,11426816,10727306,4223904,105629676,0.59648,0.843248,0.134995,1.574723,0.469,3.93
Sky_28,3359699095,130568157,11417079,9178477,4375586,105597015,0.595972,0.764449,0.134953,1.495374,0.445,3.89
Sky_29,3359702663,128494112,10893319,8756495,3659133,105185165,0.568631,0.700241,0.134427,1.403299,0.418,3.82
Sky_3,3359696282,127463269,8751079,8835324,5017200,104859666,0.456806,0.781282,0.134011,1.372099,0.408,3.79
Sky_30,3359711518,118756631,7385237,7126325,2699386,101545683,0.385509,0.55417,0.129775,1.069455,0.318,3.53
Sky_4,3359688482,129917205,10841576,10114699,4057861,104903069,0.56593,0.799332,0.134066,1.499329,0.446,3.87
Sky_5,3359702314,124673757,13830829,4948138,1678985,104215805,0.721969,0.37377,0.133188,1.228927,0.366,3.71
Sky_6,3359699163,125824772,10098749,8067714,3490536,104167773,0.527155,0.651885,0.133126,1.312166,0.391,3.75
Sky_7,3359700662,140539366,12824354,13094458,6000789,108619765,0.669431,1.076972,0.138816,1.885219,0.561,4.18
Sky_8,3359711999,181152356,34700201,14615288,9049904,122786963,1.81135,1.334717,0.156922,3.302989,0.983,5.39
Sky_9,3359708030,152443112,16041053,15746443,8126246,112529370,0.837343,1.34642,0.143813,2.327575,0.693,4.54
