mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359713181,235660239,7067490,33820135,31028678,163743936,0.368923,3.657473,0.209265,4.235661,1.261,7.01
Sky_10,3359715650,134000680,11844772,8878261,4801727,108475920,0.618297,0.771551,0.138632,1.528481,0.455,3.99
Sky_11,3359689696,130124825,10647679,9450045,4414355,105612746,0.555809,0.781952,0.134973,1.472734,0.438,3.87
Sky_12,3359702917,179429157,36760980,13183614,6848675,122635888,1.918923,1.129821,0.156729,3.205473,0.954,5.34
Sky_13,3359697021,150312080,13078809,17247765,10151871,109833635,0.682714,1.545339,0.140367,2.368421,0.705,4.47
Sky_14,3359710928,180232707,34189038,15471889,7532875,123038905,1.784668,1.297469,0.157244,3.23938,0.964,5.36
Sky_15,3359715154,134582479,11046710,9755512,5050382,108729875,0.576638,0.835052,0.138957,1.550647,0.462,4.01
Sky_16,3359701111,136850901,12033206,12486885,6045939,106284871,0.628133,1.045251,0.135832,1.809217,0.539,4.07
Sky_17,3359711553,151086799,15618007,15525810,9166105,110776877,0.81526,1.392624,0.141573,2.349457,0.699,4.5
Sky_18,3359702262,124653823,13575314,4438360,2385446,104254703,0.708631,0.384863,0.133238,1.226732,0.365,3.71
Sky_19,3359699918,151811054,18021826,13726831,8362600,111699797,0.940739,1.245844,0.142752,2.329336,0.693,4.52
Sky_2,3359697085,130736105,11457260,9369400,4066360,105843085,0.598069,0.757777,0.135267,1.491113,0.444,3.89
Sky_20,3359712290,142937295,13234759,13958025,7330313,108414198,0.690854,1.200662,0.138553,2.03007,0.604,4.25
Sky_21,3359699969,130200497,11225208,9933992,3921709,105119588,0.585956,0.781462,0.134343,1.50176,0.447,3.88
Sky_22,3359711491,164579401,30185306,10721951,5973169,117698975,1.575673,0.941605,0.150419,2.667697,0.794,4.9
Sky_23,3359709930,149639911,14060058,16490734,9552736,109536383,0.733935,1.468852,0.139987,2.342774,0.697,4.45
Sky_24,3359693087,167778708,33632404,9981218,5013771,119151315,1.755611,0.845717,0.152275,2.753604,0.82,4.99
Sky_25,3359690673,129203510,11110608,9636706,3483582,104972614,0.579974,0.739984,0.134155,1.454113,0.433,3.85
Sky_26,3359690013,117137090,7661751,6092871,2049327,101333141,0.399943,0.45922,0.129504,0.988667,0.294,3.49
Sky_27,3359709756,131821869,11610539,10290630,4288090,105632610,0.60607,0.82224,0.134998,1.563308,0.465,3.92
Sky_28,3359702336,135571418,11914436,11284111,6358425,106014446,0.621934,0.995039,0.135486,1.752459,0.522,4.04
Sky_29,3359708061,130691733,11135980,10714399,3862366,104978988,0.581298,0.82213,0.134163,1.537591,0.458,3.89
Sky_3,3359694319,124529262,8151754,8845104,4850464,102681940,0.425522,0.77243,0.131228,1.329179,0.396,3.71
Sky_30,3359691761,118048572,7612134,7082670,2251332,101102436,0.397353,0.526438,0.129209,1.053,0.313,3.51
Sky_4,3359696351,130304463,11933218,9063969,3807898,105499378,0.622914,0.725973,0.134828,1.483715,0.442,3.88
Sky_5,3359697608,123388841,12883900,4859367,1797006,103848568,0.67254,0.375419,0.132718,1.180677,0.351,3.67
Sky_6,3359706323,133985630,11153644,11156814,5092585,106582587,0.58222,0.916466,0.136213,1.634899,0.487,3.99
Sky_7,3359715888,148157135,15016440,12372615,7789517,112978563,0.783858,1.137144,0.144387,2.065389,0.615,4.41
Sky_8,3359714609,176570221,30142073,14963211,11339597,120125340,1.573416,1.483478,0.15352,3.210415,0.956,5.26
Sky_9,3359699409,145762791,13451854,15285388,7137906,109887643,0.702187,1.264674,0.140436,2.107297,0.627,4.34
