mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700158,235498266,7161448,33648739,29845598,164842481,0.373828,3.581081,0.210669,4.165577,1.24,7.01
Sky_10,3359685855,131303131,11634301,9442143,4109927,106116760,0.607311,0.764337,0.135617,1.507264,0.449,3.91
Sky_11,3359688505,130617730,11186414,9478538,4232710,105720068,0.583931,0.773314,0.13511,1.492355,0.444,3.89
Sky_12,3359700849,162753055,24189805,13921087,8019431,116622732,1.262708,1.237445,0.149044,2.649197,0.789,4.84
Sky_13,3359696840,160710222,16651457,19381899,11845978,112830888,0.869206,1.761252,0.144198,2.774656,0.826,4.78
Sky_14,3359714238,165201230,27236922,13200841,7519445,117244022,1.421767,1.168624,0.149838,2.740229,0.816,4.92
Sky_15,3359708580,131327966,11453476,9902734,4172988,105798768,0.597871,0.793871,0.135211,1.526953,0.454,3.91
Sky_16,3359692769,137280786,12664993,12730682,5214575,106670536,0.661113,1.012112,0.136325,1.80955,0.539,4.09
Sky_17,3359703202,151418203,16542972,12836172,9666402,112372657,0.863543,1.269145,0.143612,2.276301,0.678,4.51
Sky_18,3359696737,124444714,12820194,5110853,2412868,104100799,0.669214,0.424338,0.133041,1.226593,0.365,3.7
Sky_19,3359713727,159152607,23812885,12540139,7831052,114968531,1.243033,1.148935,0.14693,2.538898,0.756,4.74
Sky_2,3359704177,129667553,12224581,6836557,3867687,106738728,0.638123,0.603719,0.136412,1.378255,0.41,3.86
Sky_20,3359700498,138982145,12048353,12595359,7085366,107253067,0.628924,1.109993,0.137069,1.875986,0.558,4.14
Sky_21,3359708257,130004945,11127409,9636113,4071394,105170029,0.580851,0.773103,0.134407,1.488361,0.443,3.87
Sky_22,3359710375,169976167,34673649,9880796,5197178,120224544,1.809964,0.850398,0.153647,2.814009,0.838,5.06
Sky_23,3359693026,155740756,17707771,16144916,9960481,111927588,0.924346,1.472344,0.143043,2.539733,0.756,4.64
Sky_24,3359706197,160215229,27083485,10313739,5943301,116874704,1.413758,0.916897,0.149366,2.480021,0.738,4.77
Sky_25,3359710406,131300707,11625422,9634381,4002770,106038134,0.606847,0.769135,0.135517,1.511499,0.45,3.91
Sky_26,3359692125,121713415,8497108,7497900,3135885,102582522,0.443549,0.599745,0.1311,1.174395,0.35,3.62
Sky_27,3359688539,133133429,11696522,10320695,4708658,106407554,0.610558,0.847656,0.135989,1.594203,0.475,3.96
Sky_28,3359695595,139007220,12210380,13066248,6681188,107049404,0.637382,1.113755,0.136809,1.887946,0.562,4.14
Sky_29,3359690921,130801663,11845035,9361378,3994374,105600876,0.618311,0.753264,0.134958,1.506533,0.448,3.89
Sky_3,3359697610,127638162,7493848,10829084,5919528,103395702,0.391179,0.944622,0.13214,1.46794,0.437,3.8
Sky_30,3359685701,119531372,8546644,6110542,2531658,102342528,0.446135,0.48742,0.130794,1.064349,0.317,3.56
Sky_4,3359692444,128871324,10282647,9583603,4176715,104828359,0.536754,0.776082,0.133971,1.446807,0.431,3.84
Sky_5,3359711791,122941571,12680352,4911866,1795146,103554207,0.661914,0.378275,0.132342,1.172532,0.349,3.66
Sky_6,3359696801,128705702,9208747,10372355,4285785,104838815,0.480697,0.826719,0.133984,1.4414,0.429,3.83
Sky_7,3359685009,146649003,15580351,13677273,6820188,110571191,0.813294,1.156057,0.14131,2.110661,0.628,4.36
Sky_8,3359696266,178273513,31415029,16717932,9113458,121027094,1.639865,1.45689,0.154673,3.251428,0.968,5.31
Sky_9,3359691768,147341743,13898015,16140607,7435942,109867179,0.725476,1.329717,0.14041,2.195604,0.654,4.39
