mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359675710,232654018,7001018,33307305,28734253,163611442,0.365453,3.499144,0.209095,4.073692,1.213,6.92
Sky_10,3359691357,129727049,11631221,8644187,4051716,105399925,0.60715,0.716049,0.134701,1.4579,0.434,3.86
Sky_11,3359703803,131542176,10945007,10376416,4737138,105483615,0.571329,0.852404,0.134808,1.558542,0.464,3.92
Sky_12,3359703309,166187644,25704017,14971925,8110096,117401606,1.34175,1.301826,0.150039,2.793615,0.832,4.95
Sky_13,3359699398,158241218,17220503,18256471,10689439,112074805,0.89891,1.632549,0.143232,2.674691,0.796,4.71
Sky_14,3359700148,163962707,25724229,14775170,7510320,115952988,1.342805,1.256902,0.148188,2.747894,0.818,4.88
Sky_15,3359692155,131862754,11975216,10177232,4064657,105645649,0.625106,0.803243,0.135015,1.563364,0.465,3.92
Sky_16,3359702512,137315897,12507142,12489569,5933453,106385733,0.652873,1.039058,0.135961,1.827892,0.544,4.09
Sky_17,3359703652,156406352,18300577,15919249,9362183,112824343,0.95529,1.425873,0.14419,2.525352,0.752,4.66
Sky_18,3359692377,126218030,14426846,4950479,2251755,104588950,0.753081,0.406206,0.133665,1.292952,0.385,3.76
Sky_19,3359701718,162979032,22364168,15471625,9900088,115243151,1.16741,1.430965,0.147281,2.745655,0.817,4.85
Sky_2,3359687568,127988711,10616485,8800038,3840353,104731835,0.554181,0.712918,0.133847,1.400946,0.417,3.81
Sky_20,3359677882,134105131,11676240,10465502,5994873,105968516,0.6095,0.928365,0.135428,1.673293,0.498,3.99
Sky_21,3359690881,131779303,11870493,9862635,4124380,105921795,0.61964,0.788868,0.135368,1.543875,0.46,3.92
Sky_22,3359694586,164202626,28456133,11906014,6386408,117454071,1.48541,1.031693,0.150106,2.667209,0.794,4.89
Sky_23,3359700060,160784197,22358591,15119577,8710632,114595397,1.167118,1.344024,0.146453,2.657595,0.791,4.79
Sky_24,3359676477,154947671,23533013,11183735,6209334,114021589,1.228423,0.980969,0.14572,2.355112,0.701,4.61
Sky_25,3359690998,130464548,12262315,8988144,3614231,105599858,0.640093,0.710774,0.134957,1.485823,0.442,3.88
Sky_26,3359704333,120072494,8131842,6795217,2718649,102426786,0.424482,0.536582,0.130901,1.091966,0.325,3.57
Sky_27,3359684302,129315245,11653359,8965113,3596221,105100552,0.608305,0.708459,0.134319,1.451083,0.432,3.85
Sky_28,3359686640,132894433,11423534,10430579,5045146,105995174,0.596308,0.872831,0.135462,1.604601,0.478,3.96
Sky_29,3359697878,131810235,12072964,9736108,4378844,105622319,0.630209,0.796083,0.134985,1.561277,0.465,3.92
Sky_3,3359704343,125518147,7926642,8935821,5326903,103328781,0.413771,0.804418,0.132054,1.350243,0.402,3.74
Sky_30,3359696713,117339682,7637647,6308876,2294504,101098655,0.398685,0.485231,0.129204,1.01312,0.302,3.49
Sky_4,3359681716,129736684,12784820,7272740,3474167,106204957,0.667368,0.606126,0.13573,1.409223,0.419,3.86
Sky_5,3359691581,123841209,12755038,5257282,1763530,104065359,0.665813,0.395974,0.132996,1.194782,0.356,3.69
Sky_6,3359697178,128646453,8719808,10508640,4581186,104836819,0.455174,0.851066,0.133981,1.440222,0.429,3.83
Sky_7,3359696161,149618066,16106700,14513473,7463450,111534443,0.84077,1.239498,0.142541,2.222809,0.662,4.45
Sky_8,3359692181,170057419,28922974,14346624,8482562,118305259,1.509779,1.287566,0.151194,2.948539,0.878,5.06
Sky_9,3359699574,142791819,12519942,14835861,7427180,108008836,0.653541,1.255636,0.138035,2.047212,0.609,4.25
